Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
 7777            ,    0 00 03 ,   88 19 34,          0,      0.000,      1.400,            0,            0,          0
26   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.92300,	  -1.19698,	  -1.26735
27   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.92300,	  -1.19698,	   2.32905
28   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.46410,	  -1.34060,	   2.33496
29   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.38275,	  -1.33570,	   1.11780
30   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.06782,	  -1.31676,	  -0.21660
31   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -0.42830,	  -1.27828,	  -1.26957
32   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.03458,	   0.85221,	  -1.23308
33   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -0.42830,	  -1.27828,	  -1.26957
34   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.06782,	  -1.31676,	  -0.21660
35   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.09067,	  -1.16878,	  -0.24527
36   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.03458,	   0.85221,	  -1.23308
37   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.22096,	   1.67076,	  -1.21903
38   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.03458,	   0.85221,	  -1.23308
39   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.11839,	  -2.16752,	   0.24289
40   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.56753,	   1.64890,	  -0.52313
41   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.22096,	   1.67076,	  -1.21903
42   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.06782,	  -1.31676,	  -0.21660
43   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.54349,	   1.76371,	  -0.81329
44   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.69502,	   4.00702,	  -2.06366
45   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.38275,	  -1.33570,	   1.11780
46   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.06782,	  -1.31676,	  -0.21660
47   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.56753,	   1.64890,	  -0.52313
48   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.49290,	   1.01478,	  -0.39585
49   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.69502,	   4.00702,	  -2.06366
50   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.56530,	   1.64910,	  -0.53922
51   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.56753,	   1.64890,	  -0.52313
52   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.69502,	   4.00702,	  -2.06366
53   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.38275,	  -1.33570,	   1.11780
54   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.46410,	  -1.34060,	   2.33496
55   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.75930,	   1.62289,	   2.38488
56   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.56530,	   1.64910,	  -0.53922
57   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,  -1.69502,	   4.00702,	  -2.06366
