The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   111      -1326       67.922819             8.738374 
   112      -1325       67.925663             8.806299 
   113      -1324       67.928506             8.874226 
   114      -1323       67.931350             8.942156 
   115      -1322       67.934193             9.010088 
   116      -1321       67.937036             9.078024 
   117      -1320       67.939880             9.145963 
   118      -1319       67.942723             9.213904 
   119      -1318       67.945567             9.281848 
   120      -1317       67.948410             9.349795 
   121      -1316       67.951253             9.417745 
   122      -1315       67.954097             9.485698 
   123      -1314       67.956940             9.553653 
   124      -1313       67.959783             9.621611 
   125      -1312       67.962627             9.689573 
   126      -1311       67.965470             9.757537 
   127      -1310       67.968314             9.825504 
   128      -1309       67.971157             9.893473 
   129      -1308       67.974000             9.961446 
   130      -1307       67.976844            10.029421 
   131      -1306       67.979687            10.097400 
   132      -1305       67.982530            10.165381 
   133      -1304       67.985374            10.233365 
   134      -1303       67.988217            10.301351 
   135      -1302       67.991060            10.369341 
   136      -1301       67.993904            10.437334 
   137      -1300       67.996747            10.505329 
   138      -1299       67.999590            10.573327 
   139      -1298       68.002434            10.641328 
   140      -1297       68.005277            10.709332 
   141      -1296       68.008120            10.777339 
   142      -1295       68.010964            10.845348 
   143      -1294       68.013807            10.913361 
   144      -1293       68.016650            10.981376 
   145      -1292       68.019494            11.049394 
   146      -1291       68.022337            11.117415 
   147      -1290       68.025180            11.185438 
   148      -1289       68.028024            11.253465 
   149      -1288       68.030867            11.321495 
   150      -1287       68.033710            11.389527 
   151      -1286       68.036554            11.457562 
   152      -1285       68.039397            11.525600 
   153      -1284       68.042240            11.593641 
   154      -1283       68.045084            11.661684 
   155      -1282       68.047927            11.729731 
   156      -1281       68.050770            11.797780 
   157      -1280       68.053614            11.865832 
   158      -1279       68.056457            11.933887 
   159      -1278       68.059300            12.001945 
   160      -1277       68.062144            12.070006 
   161      -1276       68.064987            12.138070 
   162      -1275       68.067830            12.206136 
   163      -1274       68.070673            12.274205 
   164      -1273       68.073517            12.342277 
   165      -1272       68.076360            12.410352 
   166      -1271       68.079203            12.478430 
   167      -1270       68.082047            12.546511 
   168      -1269       68.084890            12.614594 
   169      -1268       68.087733            12.682681 
   170      -1267       68.090577            12.750770 
   171      -1266       68.093420            12.818862 
   172      -1265       68.096263            12.886957 
   173      -1264       68.099106            12.955054 
   174      -1263       68.101950            13.023155 
   175      -1262       68.104793            13.091258 
   176      -1261       68.107636            13.159364 
   177      -1260       68.110479            13.227473 
   178      -1259       68.113323            13.295585 
   179      -1258       68.116166            13.363700 
   180      -1257       68.119009            13.431818 
   181      -1256       68.121853            13.499938 
   182      -1255       68.124696            13.568061 
   183      -1254       68.127539            13.636187 
   184      -1253       68.130382            13.704316 
   185      -1252       68.133226            13.772448 
   186      -1251       68.136069            13.840583 
   187      -1250       68.138912            13.908720 
   188      -1249       68.141755            13.976861 
   189      -1248       68.144599            14.045004 
   190      -1247       68.147442            14.113150 
   191      -1246       68.150285            14.181299 
   192      -1245       68.153128            14.249450 
   193      -1244       68.155972            14.317605 
   194      -1243       68.158815            14.385762 
   195      -1242       68.161658            14.453923 
   196      -1241       68.164501            14.522086 
   197      -1240       68.167345            14.590252 
   198      -1239       68.170188            14.658420 
   199      -1238       68.173031            14.726592 
   200      -1237       68.175874            14.794766 
   201      -1236       68.178718            14.862944 
   202      -1235       68.181561            14.931124 
   203      -1234       68.184404            14.999307 
   204      -1233       68.187247            15.067493 
   205      -1232       68.190090            15.135681 
   206      -1231       68.192934            15.203873 
   207      -1230       68.195777            15.272067 
   208      -1229       68.198620            15.340264 
   209      -1228       68.201463            15.408464 
   210      -1227       68.204306            15.476667 
   211      -1226       68.207150            15.544873 
   212      -1225       68.209993            15.613082 
   213      -1224       68.212836            15.681293 
   214      -1223       68.215679            15.749507 
   215      -1222       68.218523            15.817724 
   216      -1221       68.221366            15.885944 
   217      -1220       68.224209            15.954167 
   218      -1219       68.227052            16.022393 
   219      -1218       68.229895            16.090621 
   220      -1217       68.232739            16.158853 
   221      -1216       68.235582            16.227087 
   222      -1215       68.238425            16.295324 
   223      -1214       68.241268            16.363564 
   224      -1213       68.244111            16.431806 
   225      -1212       68.246954            16.500052 
   226      -1211       68.249798            16.568300 
   227      -1210       68.252641            16.636551 
   228      -1209       68.255484            16.704805 
   229      -1208       68.258327            16.773062 
   230      -1207       68.261170            16.841322 
   231      -1206       68.264014            16.909585 
   232      -1205       68.266857            16.977850 
   233      -1204       68.269700            17.046118 
   234      -1203       68.272543            17.114390 
   235      -1202       68.275386            17.182664 
   236      -1201       68.278229            17.250940 
   237      -1200       68.281073            17.319220 
   238      -1199       68.283916            17.387502 
   239      -1198       68.286759            17.455788 
   240      -1197       68.289602            17.524076 
   241      -1196       68.292445            17.592367 
   242      -1195       68.295288            17.660661 
   243      -1194       68.298131            17.728958 
   244      -1193       68.300975            17.797257 
   245      -1192       68.303818            17.865560 
   246      -1191       68.306661            17.933865 
   247      -1190       68.309504            18.002173 
   248      -1189       68.312347            18.070484 
   249      -1188       68.315190            18.138798 
   250      -1187       68.318034            18.207114 
   251      -1186       68.320877            18.275434 
   252      -1185       68.323720            18.343756 
   253      -1184       68.326563            18.412081 
   254      -1183       68.329406            18.480409 
   255      -1182       68.332249            18.548740 
   256      -1181       68.335092            18.617074 
   257      -1180       68.337935            18.685410 
   258      -1179       68.340779            18.753749 
   259      -1178       68.343622            18.822092 
   260      -1177       68.346465            18.890437 
   261      -1176       68.349308            18.958785 
   262      -1175       68.352151            19.027135 
   263      -1174       68.354994            19.095489 
   264      -1173       68.357837            19.163845 
   265      -1172       68.360680            19.232205 
   266      -1171       68.363523            19.300567 
   267      -1170       68.366367            19.368932 
   268      -1169       68.369210            19.437299 
   269      -1168       68.372053            19.505670 
   270      -1167       68.374896            19.574043 
   271      -1166       68.377739            19.642420 
   272      -1165       68.380582            19.710799 
   273      -1164       68.383425            19.779181 
   274      -1163       68.386268            19.847566 
   275      -1162       68.389111            19.915953 
   276      -1161       68.391954            19.984344 
   277      -1160       68.394798            20.052737 
   278      -1159       68.397641            20.121134 
   279      -1158       68.400484            20.189533 
   280      -1157       68.403327            20.257935 
   281      -1156       68.406170            20.326339 
   282      -1155       68.409013            20.394747 
   283      -1154       68.411856            20.463157 
   284      -1153       68.414699            20.531571 
   285      -1152       68.417542            20.599987 
   286      -1151       68.420385            20.668406 
   287      -1150       68.423228            20.736828 
   288      -1149       68.426071            20.805252 
   289      -1148       68.428914            20.873680 
   290      -1147       68.431758            20.942110 
   291      -1146       68.434601            21.010543 
   292      -1145       68.437444            21.078979 
   293      -1144       68.440287            21.147418 
   294      -1143       68.443130            21.215860 
   295      -1142       68.445973            21.284304 
   296      -1141       68.448816            21.352752 
   297      -1140       68.451659            21.421202 
   298      -1139       68.454502            21.489655 
   299      -1138       68.457345            21.558111 
   300      -1137       68.460188            21.626570 
   301      -1136       68.463031            21.695031 
   302      -1135       68.465874            21.763496 
   303      -1134       68.468717            21.831963 
   304      -1133       68.471560            21.900433 
   305      -1132       68.474403            21.968906 
   306      -1131       68.477246            22.037382 
   307      -1130       68.480089            22.105861 
   308      -1129       68.482932            22.174342 
   309      -1128       68.485775            22.242827 
   310      -1127       68.488618            22.311314 
   311      -1126       68.491461            22.379804 
   312      -1125       68.494305            22.448297 
   313      -1124       68.497148            22.516792 
   314      -1123       68.499991            22.585291 
   315      -1122       68.502834            22.653792 
   316      -1121       68.505677            22.722297 
   317      -1120       68.508520            22.790804 
   318      -1119       68.511363            22.859314 
   319      -1118       68.514206            22.927826 
   320      -1117       68.517049            22.996342 
   321      -1116       68.519892            23.064861 
   322      -1115       68.522735            23.133382 
   323      -1114       68.525578            23.201906 
   324      -1113       68.528421            23.270433 
   325      -1112       68.531264            23.338963 
   326      -1111       68.534107            23.407496 
   327      -1110       68.536950            23.476031 
   328      -1109       68.539793            23.544569 
   329      -1108       68.542636            23.613111 
   330      -1107       68.545479            23.681655 
   331      -1106       68.548322            23.750202 
   332      -1105       68.551165            23.818751 
   333      -1104       68.554008            23.887304 
   334      -1103       68.556851            23.955859 
   335      -1102       68.559694            24.024418 
   336      -1101       68.562537            24.092979 
   337      -1100       68.565380            24.161543 
   338      -1099       68.568223            24.230110 
   339      -1098       68.571065            24.298679 
   340      -1097       68.573908            24.367252 
   341      -1096       68.576751            24.435827 
   342      -1095       68.579594            24.504405 
   343      -1094       68.582437            24.572986 
   344      -1093       68.585280            24.641570 
   345      -1092       68.588123            24.710157 
   346      -1091       68.590966            24.778746 
   347      -1090       68.593809            24.847339 
   348      -1089       68.596652            24.915934 
   349      -1088       68.599495            24.984532 
   350      -1087       68.602338            25.053133 
   351      -1086       68.605181            25.121737 
   352      -1085       68.608024            25.190343 
   353      -1084       68.610867            25.258953 
   354      -1083       68.613710            25.327565 
   355      -1082       68.616553            25.396180 
   356      -1081       68.619396            25.464798 
   357      -1080       68.622239            25.533419 
   358      -1079       68.625082            25.602043 
   359      -1078       68.627925            25.670669 
   360      -1077       68.630768            25.739298 
   361      -1076       68.633610            25.807931 
   362      -1075       68.636453            25.876566 
   363      -1074       68.639296            25.945204 
   364      -1073       68.642139            26.013844 
   365      -1072       68.644982            26.082488 
   366      -1071       68.647825            26.151134 
   367      -1070       68.650668            26.219783 
   368      -1069       68.653511            26.288436 
   369      -1068       68.656354            26.357090 
   370      -1067       68.659197            26.425748 
   371      -1066       68.662040            26.494409 
   372      -1065       68.664883            26.563072 
   373      -1064       68.667726            26.631739 
   374      -1063       68.670568            26.700408 
   375      -1062       68.673411            26.769080 
   376      -1061       68.676254            26.837755 
   377      -1060       68.679097            26.906432 
   378      -1059       68.681940            26.975113 
   379      -1058       68.684783            27.043796 
   380      -1057       68.687626            27.112482 
   381      -1056       68.690469            27.181171 
   382      -1055       68.693312            27.249863 
   383      -1054       68.696155            27.318558 
   384      -1053       68.698997            27.387256 
   385      -1052       68.701840            27.455956 
   386      -1051       68.704683            27.524659 
   387      -1050       68.707526            27.593365 
   388      -1049       68.710369            27.662074 
   389      -1048       68.713212            27.730786 
   390      -1047       68.716055            27.799501 
   391      -1046       68.718898            27.868218 
   392      -1045       68.721741            27.936939 
   393      -1044       68.724583            28.005662 
   394      -1043       68.727426            28.074388 
   395      -1042       68.730269            28.143117 
   396      -1041       68.733112            28.211848 
   397      -1040       68.735955            28.280583 
   398      -1039       68.738798            28.349320 
   399      -1038       68.741641            28.418060 
   400      -1037       68.744483            28.486803 
   401      -1036       68.747326            28.555549 
   402      -1035       68.750169            28.624298 
   403      -1034       68.753012            28.693050 
   404      -1033       68.755855            28.761804 
   405      -1032       68.758698            28.830561 
   406      -1031       68.761541            28.899322 
   407      -1030       68.764383            28.968084 
   408      -1029       68.767226            29.036850 
   409      -1028       68.770069            29.105619 
   410      -1027       68.772912            29.174390 
   411      -1026       68.775755            29.243165 
   412      -1025       68.778598            29.311942 
   413      -1024       68.781440            29.380722 
   414      -1023       68.784283            29.449505 
   415      -1022       68.787126            29.518291 
   416      -1021       68.789969            29.587079 
   417      -1020       68.792812            29.655870 
   418      -1019       68.795655            29.724665 
   419      -1018       68.798497            29.793462 
   420      -1017       68.801340            29.862262 
   421      -1016       68.804183            29.931064 
   422      -1015       68.807026            29.999870 
   423      -1014       68.809869            30.068679 
   424      -1013       68.812712            30.137490 
   425      -1012       68.815554            30.206304 
   426      -1011       68.818397            30.275121 
   427      -1010       68.821240            30.343941 
   428      -1009       68.824083            30.412763 
   429      -1008       68.826926            30.481589 
   430      -1007       68.829768            30.550417 
   431      -1006       68.832611            30.619248 
   432      -1005       68.835454            30.688082 
   433      -1004       68.838297            30.756919 
   434      -1003       68.841140            30.825759 
   435      -1002       68.843982            30.894602 
   436      -1001       68.846825            30.963447 
   437      -1000       68.849668            31.032295 
   438       -999       68.852511            31.101146 
   439       -998       68.855354            31.170000 
   440       -997       68.858196            31.238857 
   441       -996       68.861039            31.307717 
   442       -995       68.863882            31.376579 
   443       -994       68.866725            31.445444 
   444       -993       68.869568            31.514313 
   445       -992       68.872410            31.583184 
   446       -991       68.875253            31.652057 
   447       -990       68.878096            31.720934 
   448       -989       68.880939            31.789814 
   449       -988       68.883781            31.858696 
   450       -987       68.886624            31.927581 
   451       -986       68.889467            31.996469 
   452       -985       68.892310            32.065360 
   453       -984       68.895152            32.134254 
   454       -983       68.897995            32.203150 
   455       -982       68.900838            32.272050 
   456       -981       68.903681            32.340952 
   457       -980       68.906524            32.409857 
   458       -979       68.909366            32.478765 
   459       -978       68.912209            32.547676 
   460       -977       68.915052            32.616590 
   461       -976       68.917895            32.685506 
   462       -975       68.920737            32.754425 
   463       -974       68.923580            32.823347 
   464       -973       68.926423            32.892272 
   465       -972       68.929266            32.961200 
   466       -971       68.932108            33.030131 
   467       -970       68.934951            33.099065 
   468       -969       68.937794            33.168001 
   469       -968       68.940636            33.236940 
   470       -967       68.943479            33.305882 
   471       -966       68.946322            33.374827 
   472       -965       68.949165            33.443775 
   473       -964       68.952007            33.512725 
   474       -963       68.954850            33.581679 
   475       -962       68.957693            33.650635 
   476       -961       68.960536            33.719594 
   477       -960       68.963378            33.788556 
   478       -959       68.966221            33.857521 
   479       -958       68.969064            33.926489 
   480       -957       68.971906            33.995459 
   481       -956       68.974749            34.064432 
   482       -955       68.977592            34.133409 
   483       -954       68.980435            34.202388 
   484       -953       68.983277            34.271370 
   485       -952       68.986120            34.340354 
   486       -951       68.988963            34.409342 
   487       -950       68.991805            34.478332 
   488       -949       68.994648            34.547325 
   489       -948       68.997491            34.616321 
   490       -947       69.000333            34.685320 
   491       -946       69.003176            34.754322 
   492       -945       69.006019            34.823327 
   493       -944       69.008862            34.892334 
   494       -943       69.011704            34.961344 
   495       -942       69.014547            35.030358 
   496       -941       69.017390            35.099374 
   497       -940       69.020232            35.168392 
   498       -939       69.023075            35.237414 
   499       -938       69.025918            35.306438 
   500       -937       69.028760            35.375466 
   501       -936       69.031603            35.444496 
   502       -935       69.034446            35.513529 
   503       -934       69.037288            35.582565 
   504       -933       69.040131            35.651604 
   505       -932       69.042974            35.720645 
   506       -931       69.045816            35.789690 
   507       -930       69.048659            35.858737 
   508       -929       69.051502            35.927787 
   509       -928       69.054344            35.996840 
   510       -927       69.057187            36.065896 
   511       -926       69.060030            36.134954 
   512       -925       69.062872            36.204016 
   513       -924       69.065715            36.273080 
   514       -923       69.068558            36.342147 
   515       -922       69.071400            36.411217 
   516       -921       69.074243            36.480290 
   517       -920       69.077086            36.549365 
   518       -919       69.079928            36.618444 
   519       -918       69.082771            36.687525 
   520       -917       69.085613            36.756610 
   521       -916       69.088456            36.825697 
   522       -915       69.091299            36.894786 
   523       -914       69.094141            36.963879 
   524       -913       69.096984            37.032975 
   525       -912       69.099827            37.102073 
   526       -911       69.102669            37.171174 
   527       -910       69.105512            37.240278 
   528       -909       69.108355            37.309385 
   529       -908       69.111197            37.378495 
   530       -907       69.114040            37.447608 
   531       -906       69.116882            37.516723 
   532       -905       69.119725            37.585842 
   533       -904       69.122568            37.654963 
   534       -903       69.125410            37.724087 
   535       -902       69.128253            37.793214 
   536       -901       69.131095            37.862343 
   537       -900       69.133938            37.931476 
   538       -899       69.136781            38.000611 
   539       -898       69.139623            38.069749 
   540       -897       69.142466            38.138890 
   541       -896       69.145309            38.208034 
   542       -895       69.148151            38.277181 
   543       -894       69.150994            38.346331 
   544       -893       69.153836            38.415483 
   545       -892       69.156679            38.484638 
   546       -891       69.159522            38.553796 
   547       -890       69.162364            38.622957 
   548       -889       69.165207            38.692121 
   549       -888       69.168049            38.761288 
   550       -887       69.170892            38.830457 
   551       -886       69.173734            38.899629 
   552       -885       69.176577            38.968805 
   553       -884       69.179420            39.037983 
   554       -883       69.182262            39.107163 
   555       -882       69.185105            39.176347 
   556       -881       69.187947            39.245534 
   557       -880       69.190790            39.314723 
   558       -879       69.193632            39.383915 
   559       -878       69.196475            39.453110 
   560       -877       69.199318            39.522308 
   561       -876       69.202160            39.591509 
   562       -875       69.205003            39.660712 
   563       -874       69.207845            39.729919 
   564       -873       69.210688            39.799128 
   565       -872       69.213530            39.868340 
   566       -871       69.216373            39.937555 
   567       -870       69.219216            40.006773 
   568       -869       69.222058            40.075994 
   569       -868       69.224901            40.145217 
   570       -867       69.227743            40.214443 
   571       -866       69.230586            40.283673 
   572       -865       69.233428            40.352905 
   573       -864       69.236271            40.422139 
   574       -863       69.239113            40.491377 
   575       -862       69.241956            40.560618 
   576       -861       69.244798            40.629861 
   577       -860       69.247641            40.699107 
   578       -859       69.250483            40.768356 
   579       -858       69.253326            40.837608 
   580       -857       69.256169            40.906863 
   581       -856       69.259011            40.976121 
   582       -855       69.261854            41.045381 
   583       -854       69.264696            41.114644 
   584       -853       69.267539            41.183910 
   585       -852       69.270381            41.253179 
   586       -851       69.273224            41.322451 
   587       -850       69.276066            41.391726 
   588       -849       69.278909            41.461003 
   589       -848       69.281751            41.530284 
   590       -847       69.284594            41.599567 
   591       -846       69.287436            41.668853 
   592       -845       69.290279            41.738142 
   593       -844       69.293121            41.807433 
   594       -843       69.295964            41.876728 
   595       -842       69.298806            41.946025 
   596       -841       69.301649            42.015326 
   597       -840       69.304491            42.084629 
   598       -839       69.307334            42.153935 
   599       -838       69.310176            42.223243 
   600       -837       69.313019            42.292555 
   601       -836       69.315861            42.361869 
   602       -835       69.318704            42.431187 
   603       -834       69.321546            42.500507 
   604       -833       69.324389            42.569830 
   605       -832       69.327231            42.639156 
   606       -831       69.330074            42.708484 
   607       -830       69.332916            42.777816 
   608       -829       69.335759            42.847150 
   609       -828       69.338601            42.916487 
   610       -827       69.341444            42.985827 
   611       -826       69.344286            43.055170 
   612       -825       69.347129            43.124516 
   613       -824       69.349971            43.193864 
   614       -823       69.352813            43.263216 
   615       -822       69.355656            43.332570 
   616       -821       69.358498            43.401927 
   617       -820       69.361341            43.471287 
   618       -819       69.364183            43.540650 
   619       -818       69.367026            43.610015 
   620       -817       69.369868            43.679384 
   621       -816       69.372711            43.748755 
   622       -815       69.375553            43.818129 
   623       -814       69.378396            43.887506 
   624       -813       69.381238            43.956886 
   625       -812       69.384080            44.026269 
   626       -811       69.386923            44.095654 
   627       -810       69.389765            44.165042 
   628       -809       69.392608            44.234434 
   629       -808       69.395450            44.303828 
   630       -807       69.398293            44.373225 
   631       -806       69.401135            44.442624 
   632       -805       69.403978            44.512027 
   633       -804       69.406820            44.581432 
   634       -803       69.409662            44.650840 
   635       -802       69.412505            44.720252 
   636       -801       69.415347            44.789666 
   637       -800       69.418190            44.859082 
   638       -799       69.421032            44.928502 
   639       -798       69.423875            44.997924 
   640       -797       69.426717            45.067350 
   641       -796       69.429559            45.136778 
   642       -795       69.432402            45.206209 
   643       -794       69.435244            45.275643 
   644       -793       69.438087            45.345079 
   645       -792       69.440929            45.414519 
   646       -791       69.443771            45.483961 
   647       -790       69.446614            45.553406 
   648       -789       69.449456            45.622854 
   649       -788       69.452299            45.692305 
   650       -787       69.455141            45.761759 
   651       -786       69.457983            45.831215 
   652       -785       69.460826            45.900675 
   653       -784       69.463668            45.970137 
   654       -783       69.466511            46.039602 
   655       -782       69.469353            46.109070 
   656       -781       69.472195            46.178541 
   657       -780       69.475038            46.248015 
   658       -779       69.477880            46.317491 
   659       -778       69.480723            46.386970 
   660       -777       69.483565            46.456452 
   661       -776       69.486407            46.525937 
   662       -775       69.489250            46.595425 
   663       -774       69.492092            46.664916 
   664       -773       69.494934            46.734409 
   665       -772       69.497777            46.803906 
   666       -771       69.500619            46.873405 
   667       -770       69.503462            46.942907 
   668       -769       69.506304            47.012412 
   669       -768       69.509146            47.081920 
   670       -767       69.511989            47.151430 
   671       -766       69.514831            47.220944 
   672       -765       69.517673            47.290460 
   673       -764       69.520516            47.359979 
   674       -763       69.523358            47.429501 
   675       -762       69.526200            47.499026 
   676       -761       69.529043            47.568553 
   677       -760       69.531885            47.638084 
   678       -759       69.534728            47.707617 
   679       -758       69.537570            47.777153 
   680       -757       69.540412            47.846692 
   681       -756       69.543255            47.916234 
   682       -755       69.546097            47.985779 
   683       -754       69.548939            48.055326 
   684       -753       69.551782            48.124877 
   685       -752       69.554624            48.194430 
   686       -751       69.557466            48.263986 
   687       -750       69.560309            48.333545 
   688       -749       69.563151            48.403106 
   689       -748       69.565993            48.472671 
   690       -747       69.568836            48.542238 
   691       -746       69.571678            48.611809 
   692       -745       69.574520            48.681382 
   693       -744       69.577363            48.750958 
   694       -743       69.580205            48.820537 
   695       -742       69.583047            48.890118 
   696       -741       69.585889            48.959703 
   697       -740       69.588732            49.029290 
   698       -739       69.591574            49.098880 
   699       -738       69.594416            49.168473 
   700       -737       69.597259            49.238069 
