The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
    53      -1364       62.428785             4.286841 
    54      -1363       62.434390             4.349273 
    55      -1362       62.439989             4.411710 
    56      -1361       62.445584             4.474153 
    57      -1360       62.451174             4.536601 
    58      -1359       62.456760             4.599055 
    59      -1358       62.462340             4.661515 
    60      -1357       62.467915             4.723980 
    61      -1356       62.473486             4.786450 
    62      -1355       62.479052             4.848927 
    63      -1354       62.484612             4.911408 
    64      -1353       62.490168             4.973896 
    65      -1352       62.495719             5.036389 
    66      -1351       62.501266             5.098887 
    67      -1350       62.506807             5.161391 
    68      -1349       62.512343             5.223901 
    69      -1348       62.517875             5.286416 
    70      -1347       62.523402             5.348937 
    71      -1346       62.528924             5.411463 
    72      -1345       62.534440             5.473995 
    73      -1344       62.539953             5.536532 
    74      -1343       62.545460             5.599074 
    75      -1342       62.550962             5.661623 
    76      -1341       62.556460             5.724176 
    77      -1340       62.561952             5.786736 
    78      -1339       62.567440             5.849300 
    79      -1338       62.572923             5.911870 
    80      -1337       62.578401             5.974446 
    81      -1336       62.583874             6.037027 
    82      -1335       62.589342             6.099614 
    83      -1334       62.594806             6.162206 
    84      -1333       62.600264             6.224803 
    85      -1332       62.605718             6.287406 
    86      -1331       62.611166             6.350015 
    87      -1330       62.616610             6.412629 
    88      -1329       62.622049             6.475248 
    89      -1328       62.627483             6.537873 
    90      -1327       62.632913             6.600503 
    91      -1326       62.638337             6.663139 
    92      -1325       62.643757             6.725780 
    93      -1324       62.649171             6.788426 
    94      -1323       62.654581             6.851078 
    95      -1322       62.659986             6.913735 
    96      -1321       62.665386             6.976398 
    97      -1320       62.670781             7.039066 
    98      -1319       62.676171             7.101740 
    99      -1318       62.681557             7.164418 
   100      -1317       62.686937             7.227103 
   101      -1316       62.692313             7.289792 
   102      -1315       62.697684             7.352487 
   103      -1314       62.703050             7.415188 
   104      -1313       62.708411             7.477893 
   105      -1312       62.713767             7.540605 
   106      -1311       62.719118             7.603321 
   107      -1310       62.724465             7.666043 
   108      -1309       62.729806             7.728770 
   109      -1308       62.735143             7.791502 
   110      -1307       62.740475             7.854240 
   111      -1306       62.745802             7.916983 
   112      -1305       62.751124             7.979732 
   113      -1304       62.756441             8.042486 
   114      -1303       62.761753             8.105245 
   115      -1302       62.767061             8.168009 
   116      -1301       62.772364             8.230779 
   117      -1300       62.777661             8.293554 
   118      -1299       62.782954             8.356334 
   119      -1298       62.788242             8.419120 
   120      -1297       62.793525             8.481911 
   121      -1296       62.798803             8.544707 
   122      -1295       62.804077             8.607508 
   123      -1294       62.809345             8.670315 
   124      -1293       62.814609             8.733127 
   125      -1292       62.819868             8.795944 
   126      -1291       62.825121             8.858767 
   127      -1290       62.830370             8.921594 
   128      -1289       62.835615             8.984427 
   129      -1288       62.840854             9.047266 
   130      -1287       62.846088             9.110109 
   131      -1286       62.851318             9.172958 
   132      -1285       62.856542             9.235812 
   133      -1284       62.861762             9.298671 
   134      -1283       62.866977             9.361535 
   135      -1282       62.872187             9.424405 
   136      -1281       62.877392             9.487280 
   137      -1280       62.882592             9.550160 
   138      -1279       62.887788             9.613045 
   139      -1278       62.892978             9.675935 
   140      -1277       62.898164             9.738831 
   141      -1276       62.903345             9.801731 
   142      -1275       62.908521             9.864637 
   143      -1274       62.913692             9.927549 
   144      -1273       62.918858             9.990465 
   145      -1272       62.924019            10.053386 
   146      -1271       62.929176            10.116313 
   147      -1270       62.934327            10.179245 
   148      -1269       62.939474            10.242181 
   149      -1268       62.944616            10.305124 
   150      -1267       62.949753            10.368071 
   151      -1266       62.954885            10.431023 
   152      -1265       62.960012            10.493980 
   153      -1264       62.965134            10.556943 
   154      -1263       62.970252            10.619911 
   155      -1262       62.975364            10.682884 
   156      -1261       62.980472            10.745861 
   157      -1260       62.985575            10.808844 
   158      -1259       62.990673            10.871833 
   159      -1258       62.995766            10.934826 
   160      -1257       63.000854            10.997824 
   161      -1256       63.005937            11.060828 
   162      -1255       63.011016            11.123836 
   163      -1254       63.016089            11.186850 
   164      -1253       63.021158            11.249868 
   165      -1252       63.026222            11.312892 
   166      -1251       63.031281            11.375921 
   167      -1250       63.036335            11.438954 
   168      -1249       63.041384            11.501993 
   169      -1248       63.046429            11.565037 
   170      -1247       63.051468            11.628086 
   171      -1246       63.056503            11.691140 
   172      -1245       63.061533            11.754199 
   173      -1244       63.066557            11.817263 
   174      -1243       63.071577            11.880332 
   175      -1242       63.076593            11.943406 
   176      -1241       63.081603            12.006485 
   177      -1240       63.086608            12.069570 
   178      -1239       63.091609            12.132659 
   179      -1238       63.096604            12.195753 
   180      -1237       63.101595            12.258852 
   181      -1236       63.106581            12.321956 
   182      -1235       63.111562            12.385065 
   183      -1234       63.116538            12.448179 
   184      -1233       63.121509            12.511298 
   185      -1232       63.126476            12.574422 
   186      -1231       63.131437            12.637551 
   187      -1230       63.136394            12.700685 
   188      -1229       63.141346            12.763824 
   189      -1228       63.146293            12.826968 
   190      -1227       63.151235            12.890116 
   191      -1226       63.156172            12.953270 
   192      -1225       63.161104            13.016429 
   193      -1224       63.166032            13.079592 
   194      -1223       63.170954            13.142761 
   195      -1222       63.175872            13.205934 
   196      -1221       63.180785            13.269113 
   197      -1220       63.185693            13.332296 
   198      -1219       63.190596            13.395484 
   199      -1218       63.195494            13.458677 
   200      -1217       63.200387            13.521875 
   201      -1216       63.205276            13.585078 
   202      -1215       63.210159            13.648285 
   203      -1214       63.215038            13.711498 
   204      -1213       63.219912            13.774716 
   205      -1212       63.224781            13.837938 
   206      -1211       63.229645            13.901165 
   207      -1210       63.234504            13.964397 
   208      -1209       63.239359            14.027634 
   209      -1208       63.244208            14.090876 
   210      -1207       63.249053            14.154123 
   211      -1206       63.253892            14.217374 
   212      -1205       63.258727            14.280630 
   213      -1204       63.263557            14.343891 
   214      -1203       63.268382            14.407157 
   215      -1202       63.273203            14.470428 
   216      -1201       63.278018            14.533704 
   217      -1200       63.282828            14.596984 
   218      -1199       63.287634            14.660269 
   219      -1198       63.292435            14.723560 
   220      -1197       63.297231            14.786854 
   221      -1196       63.302022            14.850154 
   222      -1195       63.306808            14.913458 
   223      -1194       63.311589            14.976768 
   224      -1193       63.316366            15.040082 
   225      -1192       63.321137            15.103400 
   226      -1191       63.325904            15.166724 
   227      -1190       63.330665            15.230052 
   228      -1189       63.335422            15.293385 
   229      -1188       63.340174            15.356723 
   230      -1187       63.344922            15.420066 
   231      -1186       63.349664            15.483413 
   232      -1185       63.354401            15.546765 
   233      -1184       63.359134            15.610122 
   234      -1183       63.363861            15.673483 
   235      -1182       63.368584            15.736849 
   236      -1181       63.373302            15.800220 
   237      -1180       63.378015            15.863596 
   238      -1179       63.382723            15.926976 
   239      -1178       63.387427            15.990361 
   240      -1177       63.392125            16.053751 
   241      -1176       63.396819            16.117146 
   242      -1175       63.401507            16.180545 
   243      -1174       63.406191            16.243949 
   244      -1173       63.410870            16.307357 
   245      -1172       63.415544            16.370770 
   246      -1171       63.420214            16.434188 
   247      -1170       63.424878            16.497611 
   248      -1169       63.429537            16.561038 
   249      -1168       63.434192            16.624470 
   250      -1167       63.438842            16.687906 
   251      -1166       63.443486            16.751348 
   252      -1165       63.448126            16.814793 
   253      -1164       63.452762            16.878244 
   254      -1163       63.457392            16.941699 
   255      -1162       63.462017            17.005159 
   256      -1161       63.466638            17.068623 
   257      -1160       63.471253            17.132092 
   258      -1159       63.475864            17.195565 
   259      -1158       63.480470            17.259044 
   260      -1157       63.485071            17.322526 
   261      -1156       63.489667            17.386014 
   262      -1155       63.494258            17.449506 
   263      -1154       63.498845            17.513002 
   264      -1153       63.503426            17.576503 
   265      -1152       63.508003            17.640009 
   266      -1151       63.512574            17.703519 
   267      -1150       63.517141            17.767034 
   268      -1149       63.521703            17.830554 
   269      -1148       63.526260            17.894078 
   270      -1147       63.530813            17.957606 
   271      -1146       63.535360            18.021139 
   272      -1145       63.539903            18.084677 
   273      -1144       63.544440            18.148219 
   274      -1143       63.548973            18.211766 
   275      -1142       63.553501            18.275317 
   276      -1141       63.558024            18.338873 
   277      -1140       63.562542            18.402433 
   278      -1139       63.567056            18.465998 
   279      -1138       63.571564            18.529567 
   280      -1137       63.576068            18.593141 
   281      -1136       63.580566            18.656719 
   282      -1135       63.585060            18.720302 
   283      -1134       63.589549            18.783889 
   284      -1133       63.594033            18.847481 
   285      -1132       63.598512            18.911077 
   286      -1131       63.602987            18.974678 
   287      -1130       63.607456            19.038283 
   288      -1129       63.611921            19.101893 
   289      -1128       63.616380            19.165507 
   290      -1127       63.620835            19.229126 
   291      -1126       63.625285            19.292749 
   292      -1125       63.629730            19.356376 
   293      -1124       63.634170            19.420008 
   294      -1123       63.638606            19.483645 
   295      -1122       63.643036            19.547286 
   296      -1121       63.647462            19.610931 
   297      -1120       63.651882            19.674581 
   298      -1119       63.656298            19.738235 
   299      -1118       63.660709            19.801893 
   300      -1117       63.665115            19.865556 
   301      -1116       63.669517            19.929223 
   302      -1115       63.673913            19.992895 
   303      -1114       63.678304            20.056571 
   304      -1113       63.682691            20.120252 
   305      -1112       63.687073            20.183937 
   306      -1111       63.691450            20.247626 
   307      -1110       63.695822            20.311319 
   308      -1109       63.700189            20.375017 
   309      -1108       63.704551            20.438720 
   310      -1107       63.708908            20.502427 
   311      -1106       63.713261            20.566138 
   312      -1105       63.717609            20.629853 
   313      -1104       63.721951            20.693573 
   314      -1103       63.726289            20.757297 
   315      -1102       63.730622            20.821025 
   316      -1101       63.734950            20.884758 
   317      -1100       63.739274            20.948495 
   318      -1099       63.743592            21.012237 
   319      -1098       63.747906            21.075983 
   320      -1097       63.752214            21.139733 
   321      -1096       63.756518            21.203487 
   322      -1095       63.760817            21.267246 
   323      -1094       63.765111            21.331009 
   324      -1093       63.769400            21.394776 
   325      -1092       63.773685            21.458547 
   326      -1091       63.777964            21.522323 
   327      -1090       63.782239            21.586103 
   328      -1089       63.786508            21.649888 
   329      -1088       63.790773            21.713676 
   330      -1087       63.795033            21.777469 
   331      -1086       63.799288            21.841266 
   332      -1085       63.803538            21.905068 
   333      -1084       63.807784            21.968873 
   334      -1083       63.812024            22.032683 
   335      -1082       63.816260            22.096498 
   336      -1081       63.820490            22.160316 
   337      -1080       63.824716            22.224138 
   338      -1079       63.828937            22.287965 
   339      -1078       63.833153            22.351796 
   340      -1077       63.837364            22.415632 
   341      -1076       63.841571            22.479471 
   342      -1075       63.845772            22.543315 
   343      -1074       63.849969            22.607163 
   344      -1073       63.854161            22.671015 
   345      -1072       63.858347            22.734871 
   346      -1071       63.862529            22.798731 
   347      -1070       63.866707            22.862596 
   348      -1069       63.870879            22.926465 
   349      -1068       63.875046            22.990338 
   350      -1067       63.879209            23.054215 
   351      -1066       63.883366            23.118096 
   352      -1065       63.887519            23.181982 
   353      -1064       63.891667            23.245871 
   354      -1063       63.895810            23.309765 
   355      -1062       63.899948            23.373663 
   356      -1061       63.904081            23.437565 
   357      -1060       63.908210            23.501471 
   358      -1059       63.912333            23.565381 
   359      -1058       63.916452            23.629296 
   360      -1057       63.920566            23.693214 
   361      -1056       63.924675            23.757137 
   362      -1055       63.928779            23.821063 
   363      -1054       63.932878            23.884994 
   364      -1053       63.936972            23.948929 
   365      -1052       63.941061            24.012868 
   366      -1051       63.945146            24.076811 
   367      -1050       63.949226            24.140759 
   368      -1049       63.953300            24.204710 
   369      -1048       63.957370            24.268665 
   370      -1047       63.961435            24.332625 
   371      -1046       63.965496            24.396588 
   372      -1045       63.969551            24.460556 
   373      -1044       63.973601            24.524527 
   374      -1043       63.977647            24.588503 
   375      -1042       63.981688            24.652482 
   376      -1041       63.985723            24.716466 
   377      -1040       63.989754            24.780454 
   378      -1039       63.993780            24.844446 
   379      -1038       63.997802            24.908441 
   380      -1037       64.001818            24.972441 
   381      -1036       64.005829            25.036445 
   382      -1035       64.009836            25.100453 
   383      -1034       64.013838            25.164465 
   384      -1033       64.017835            25.228481 
   385      -1032       64.021827            25.292500 
   386      -1031       64.025814            25.356524 
   387      -1030       64.029796            25.420552 
   388      -1029       64.033773            25.484584 
   389      -1028       64.037746            25.548620 
   390      -1027       64.041713            25.612659 
   391      -1026       64.045676            25.676703 
   392      -1025       64.049634            25.740751 
   393      -1024       64.053587            25.804802 
   394      -1023       64.057535            25.868858 
   395      -1022       64.061478            25.932917 
   396      -1021       64.065417            25.996981 
   397      -1020       64.069350            26.061048 
   398      -1019       64.073279            26.125119 
   399      -1018       64.077203            26.189195 
   400      -1017       64.081121            26.253274 
   401      -1016       64.085035            26.317357 
   402      -1015       64.088945            26.381444 
   403      -1014       64.092849            26.445535 
   404      -1013       64.096748            26.509630 
   405      -1012       64.100643            26.573728 
   406      -1011       64.104532            26.637831 
   407      -1010       64.108417            26.701937 
   408      -1009       64.112297            26.766048 
   409      -1008       64.116172            26.830162 
   410      -1007       64.120042            26.894280 
   411      -1006       64.123908            26.958402 
   412      -1005       64.127768            27.022528 
   413      -1004       64.131624            27.086658 
   414      -1003       64.135474            27.150791 
   415      -1002       64.139320            27.214929 
   416      -1001       64.143161            27.279070 
   417      -1000       64.146997            27.343215 
   418       -999       64.150828            27.407364 
   419       -998       64.154655            27.471517 
   420       -997       64.158476            27.535673 
   421       -996       64.162293            27.599833 
   422       -995       64.166104            27.663998 
   423       -994       64.169911            27.728166 
   424       -993       64.173713            27.792337 
   425       -992       64.177510            27.856513 
   426       -991       64.181302            27.920692 
   427       -990       64.185090            27.984876 
   428       -989       64.188872            28.049063 
   429       -988       64.192650            28.113253 
   430       -987       64.196422            28.177448 
   431       -986       64.200190            28.241646 
   432       -985       64.203953            28.305848 
   433       -984       64.207711            28.370054 
   434       -983       64.211465            28.434264 
   435       -982       64.215213            28.498477 
   436       -981       64.218956            28.562694 
   437       -980       64.222695            28.626915 
   438       -979       64.226429            28.691140 
   439       -978       64.230158            28.755368 
   440       -977       64.233882            28.819600 
   441       -976       64.237601            28.883836 
   442       -975       64.241315            28.948075 
   443       -974       64.245024            29.012318 
   444       -973       64.248729            29.076565 
   445       -972       64.252429            29.140816 
   446       -971       64.256123            29.205070 
   447       -970       64.259813            29.269328 
   448       -969       64.263498            29.333590 
   449       -968       64.267178            29.397855 
   450       -967       64.270854            29.462124 
   451       -966       64.274524            29.526397 
   452       -965       64.278190            29.590673 
   453       -964       64.281850            29.654953 
   454       -963       64.285506            29.719237 
   455       -962       64.289157            29.783524 
   456       -961       64.292803            29.847815 
   457       -960       64.296444            29.912110 
   458       -959       64.300081            29.976408 
   459       -958       64.303712            30.040710 
   460       -957       64.307339            30.105015 
   461       -956       64.310960            30.169324 
   462       -955       64.314577            30.233637 
   463       -954       64.318189            30.297954 
   464       -953       64.321796            30.362274 
   465       -952       64.325398            30.426597 
   466       -951       64.328996            30.490924 
   467       -950       64.332588            30.555255 
   468       -949       64.336176            30.619590 
   469       -948       64.339758            30.683928 
   470       -947       64.343336            30.748269 
   471       -946       64.346909            30.812614 
   472       -945       64.350477            30.876963 
   473       -944       64.354040            30.941315 
   474       -943       64.357599            31.005671 
   475       -942       64.361152            31.070030 
   476       -941       64.364701            31.134393 
   477       -940       64.368245            31.198760 
   478       -939       64.371783            31.263130 
   479       -938       64.375317            31.327503 
   480       -937       64.378846            31.391880 
   481       -936       64.382371            31.456261 
   482       -935       64.385890            31.520645 
   483       -934       64.389405            31.585033 
   484       -933       64.392914            31.649424 
   485       -932       64.396419            31.713819 
   486       -931       64.399919            31.778217 
   487       -930       64.403414            31.842618 
   488       -929       64.406904            31.907024 
   489       -928       64.410389            31.971432 
   490       -927       64.413870            32.035844 
   491       -926       64.417345            32.100260 
   492       -925       64.420816            32.164679 
   493       -924       64.424282            32.229102 
   494       -923       64.427742            32.293528 
   495       -922       64.431198            32.357957 
   496       -921       64.434650            32.422390 
   497       -920       64.438096            32.486826 
   498       -919       64.441537            32.551266 
   499       -918       64.444974            32.615709 
   500       -917       64.448406            32.680156 
   501       -916       64.451832            32.744606 
   502       -915       64.455254            32.809060 
   503       -914       64.458671            32.873517 
   504       -913       64.462083            32.937977 
   505       -912       64.465491            33.002441 
   506       -911       64.468893            33.066908 
   507       -910       64.472291            33.131379 
   508       -909       64.475683            33.195853 
   509       -908       64.479071            33.260330 
   510       -907       64.482454            33.324811 
   511       -906       64.485832            33.389295 
   512       -905       64.489206            33.453783 
   513       -904       64.492574            33.518273 
   514       -903       64.495937            33.582768 
   515       -902       64.499296            33.647265 
   516       -901       64.502650            33.711766 
   517       -900       64.505998            33.776271 
   518       -899       64.509342            33.840778 
   519       -898       64.512681            33.905289 
   520       -897       64.516016            33.969804 
   521       -896       64.519345            34.034321 
   522       -895       64.522670            34.098842 
   523       -894       64.525989            34.163367 
   524       -893       64.529304            34.227894 
   525       -892       64.532614            34.292425 
   526       -891       64.535919            34.356960 
   527       -890       64.539219            34.421497 
   528       -889       64.542514            34.486038 
   529       -888       64.545804            34.550582 
   530       -887       64.549090            34.615130 
   531       -886       64.552371            34.679680 
   532       -885       64.555646            34.744234 
   533       -884       64.558917            34.808792 
   534       -883       64.562183            34.873352 
   535       -882       64.565444            34.937916 
   536       -881       64.568701            35.002483 
   537       -880       64.571952            35.067053 
   538       -879       64.575199            35.131627 
   539       -878       64.578440            35.196204 
   540       -877       64.581677            35.260784 
   541       -876       64.584909            35.325367 
   542       -875       64.588136            35.389954 
   543       -874       64.591358            35.454543 
   544       -873       64.594575            35.519136 
   545       -872       64.597788            35.583733 
   546       -871       64.600995            35.648332 
   547       -870       64.604198            35.712935 
   548       -869       64.607396            35.777540 
   549       -868       64.610589            35.842149 
   550       -867       64.613777            35.906761 
   551       -866       64.616960            35.971377 
   552       -865       64.620138            36.035995 
   553       -864       64.623312            36.100617 
   554       -863       64.626480            36.165242 
   555       -862       64.629644            36.229870 
   556       -861       64.632803            36.294501 
   557       -860       64.635957            36.359136 
   558       -859       64.639106            36.423773 
   559       -858       64.642250            36.488414 
   560       -857       64.645389            36.553058 
   561       -856       64.648524            36.617705 
   562       -855       64.651654            36.682355 
   563       -854       64.654778            36.747008 
   564       -853       64.657898            36.811664 
   565       -852       64.661013            36.876324 
   566       -851       64.664123            36.940986 
   567       -850       64.667228            37.005652 
   568       -849       64.670329            37.070321 
   569       -848       64.673424            37.134993 
   570       -847       64.676515            37.199668 
   571       -846       64.679601            37.264346 
   572       -845       64.682681            37.329027 
   573       -844       64.685757            37.393711 
   574       -843       64.688829            37.458398 
   575       -842       64.691895            37.523089 
   576       -841       64.694956            37.587782 
   577       -840       64.698013            37.652479 
   578       -839       64.701064            37.717178 
   579       -838       64.704111            37.781881 
   580       -837       64.707153            37.846586 
   581       -836       64.710190            37.911295 
   582       -835       64.713222            37.976007 
   583       -834       64.716249            38.040721 
   584       -833       64.719272            38.105439 
   585       -832       64.722289            38.170160 
   586       -831       64.725302            38.234884 
   587       -830       64.728310            38.299611 
   588       -829       64.731313            38.364340 
   589       -828       64.734311            38.429073 
   590       -827       64.737304            38.493809 
   591       -826       64.740292            38.558548 
   592       -825       64.743276            38.623290 
   593       -824       64.746254            38.688034 
   594       -823       64.749228            38.752782 
   595       -822       64.752197            38.817533 
   596       -821       64.755161            38.882287 
   597       -820       64.758120            38.947043 
   598       -819       64.761074            39.011803 
   599       -818       64.764023            39.076565 
   600       -817       64.766968            39.141331 
   601       -816       64.769907            39.206099 
   602       -815       64.772842            39.270871 
   603       -814       64.775772            39.335645 
   604       -813       64.778697            39.400422 
   605       -812       64.781617            39.465202 
   606       -811       64.784532            39.529985 
   607       -810       64.787442            39.594771 
   608       -809       64.790348            39.659560 
   609       -808       64.793248            39.724352 
   610       -807       64.796144            39.789147 
   611       -806       64.799035            39.853944 
   612       -805       64.801921            39.918745 
   613       -804       64.804802            39.983548 
   614       -803       64.807678            40.048354 
   615       -802       64.810550            40.113164 
   616       -801       64.813416            40.177976 
   617       -800       64.816278            40.242790 
   618       -799       64.819135            40.307608 
   619       -798       64.821986            40.372429 
   620       -797       64.824833            40.437252 
   621       -796       64.827676            40.502078 
   622       -795       64.830513            40.566907 
   623       -794       64.833345            40.631739 
   624       -793       64.836173            40.696574 
   625       -792       64.838995            40.761412 
   626       -791       64.841813            40.826252 
   627       -790       64.844626            40.891095 
   628       -789       64.847434            40.955941 
   629       -788       64.850237            41.020790 
   630       -787       64.853036            41.085642 
   631       -786       64.855829            41.150496 
   632       -785       64.858618            41.215353 
   633       -784       64.861401            41.280213 
   634       -783       64.864180            41.345076 
   635       -782       64.866954            41.409942 
   636       -781       64.869723            41.474810 
   637       -780       64.872487            41.539681 
   638       -779       64.875246            41.604555 
   639       -778       64.878001            41.669432 
   640       -777       64.880750            41.734311 
   641       -776       64.883495            41.799193 
   642       -775       64.886235            41.864078 
   643       -774       64.888970            41.928966 
   644       -773       64.891700            41.993856 
   645       -772       64.894425            42.058749 
   646       -771       64.897145            42.123645 
   647       -770       64.899861            42.188543 
   648       -769       64.902572            42.253445 
   649       -768       64.905277            42.318349 
   650       -767       64.907978            42.383255 
   651       -766       64.910674            42.448165 
   652       -765       64.913365            42.513077 
   653       -764       64.916051            42.577991 
   654       -763       64.918733            42.642909 
   655       -762       64.921409            42.707829 
   656       -761       64.924081            42.772751 
   657       -760       64.926748            42.837677 
   658       -759       64.929409            42.902605 
   659       -758       64.932066            42.967536 
   660       -757       64.934718            43.032469 
   661       -756       64.937366            43.097405 
   662       -755       64.940008            43.162344 
   663       -754       64.942646            43.227285 
   664       -753       64.945278            43.292229 
   665       -752       64.947906            43.357176 
   666       -751       64.950529            43.422125 
   667       -750       64.953147            43.487077 
   668       -749       64.955760            43.552031 
   669       -748       64.958368            43.616988 
   670       -747       64.960972            43.681948 
   671       -746       64.963570            43.746910 
   672       -745       64.966164            43.811875 
   673       -744       64.968753            43.876843 
   674       -743       64.971337            43.941813 
   675       -742       64.973916            44.006785 
   676       -741       64.976490            44.071760 
   677       -740       64.979059            44.136738 
   678       -739       64.981623            44.201719 
   679       -738       64.984183            44.266701 
   680       -737       64.986738            44.331687 
   681       -736       64.989287            44.396675 
   682       -735       64.991832            44.461665 
   683       -734       64.994372            44.526659 
   684       -733       64.996908            44.591654 
   685       -732       64.999438            44.656652 
   686       -731       65.001963            44.721653 
   687       -730       65.004484            44.786656 
   688       -729       65.006990            44.851662 
   689       -728       65.009495            44.916670 
   690       -727       65.012001            44.981681 
   691       -726       65.014506            45.046694 
   692       -725       65.017011            45.111710 
   693       -724       65.019516            45.176728 
   694       -723       65.022022            45.241749 
   695       -722       65.024527            45.306772 
   696       -721       65.027032            45.371798 
   697       -720       65.029537            45.436826 
   698       -719       65.032042            45.501857 
   699       -718       65.034548            45.566890 
   700       -717       65.037053            45.631926 
   701       -716       65.039558            45.696965 
   702       -715       65.042063            45.762005 
   703       -714       65.044568            45.827049 
   704       -713       65.047073            45.892095 
   705       -712       65.049578            45.957143 
   706       -711       65.052084            46.022194 
   707       -710       65.054589            46.087247 
   708       -709       65.057094            46.152303 
   709       -708       65.059599            46.217361 
   710       -707       65.062104            46.282422 
   711       -706       65.064609            46.347485 
   712       -705       65.067114            46.412551 
   713       -704       65.069619            46.477620 
   714       -703       65.072124            46.542691 
   715       -702       65.074629            46.607764 
   716       -701       65.077134            46.672840 
   717       -700       65.079639            46.737918 
   718       -699       65.082144            46.802999 
   719       -698       65.084649            46.868082 
   720       -697       65.087154            46.933168 
   721       -696       65.089659            46.998257 
   722       -695       65.092164            47.063348 
   723       -694       65.094669            47.128441 
   724       -693       65.097174            47.193537 
   725       -692       65.099679            47.258635 
   726       -691       65.102184            47.323736 
   727       -690       65.104689            47.388840 
   728       -689       65.107194            47.453946 
   729       -688       65.109699            47.519054 
   730       -687       65.112203            47.584165 
   731       -686       65.114708            47.649279 
   732       -685       65.117213            47.714395 
   733       -684       65.119718            47.779513 
