The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
    37      -1376       60.253685             3.158678 
    38      -1375       60.256206             3.218933 
    39      -1374       60.258726             3.279191 
    40      -1373       60.261246             3.339451 
    41      -1372       60.263767             3.399713 
    42      -1371       60.266287             3.459978 
    43      -1370       60.268807             3.520246 
    44      -1369       60.271328             3.580516 
    45      -1368       60.273848             3.640789 
    46      -1367       60.276368             3.701064 
    47      -1366       60.278888             3.761341 
    48      -1365       60.281409             3.821621 
    49      -1364       60.283929             3.881904 
    50      -1363       60.286449             3.942189 
    51      -1362       60.288969             4.002477 
    52      -1361       60.291489             4.062767 
    53      -1360       60.294009             4.123060 
    54      -1359       60.296529             4.183355 
    55      -1358       60.299049             4.243653 
    56      -1357       60.301569             4.303953 
    57      -1356       60.304089             4.364256 
    58      -1355       60.306609             4.424562 
    59      -1354       60.309129             4.484869 
    60      -1353       60.311649             4.545180 
    61      -1352       60.314169             4.605493 
    62      -1351       60.316689             4.665808 
    63      -1350       60.319209             4.726126 
    64      -1349       60.321729             4.786447 
    65      -1348       60.324249             4.846770 
    66      -1347       60.326769             4.907095 
    67      -1346       60.329289             4.967423 
    68      -1345       60.331809             5.027754 
    69      -1344       60.334328             5.088087 
    70      -1343       60.336848             5.148422 
    71      -1342       60.339368             5.208760 
    72      -1341       60.341888             5.269101 
    73      -1340       60.344407             5.329444 
    74      -1339       60.346927             5.389790 
    75      -1338       60.349447             5.450138 
    76      -1337       60.351967             5.510489 
    77      -1336       60.354486             5.570842 
    78      -1335       60.357006             5.631198 
    79      -1334       60.359526             5.691556 
    80      -1333       60.362045             5.751917 
    81      -1332       60.364565             5.812280 
    82      -1331       60.367084             5.872646 
    83      -1330       60.369604             5.933014 
    84      -1329       60.372123             5.993385 
    85      -1328       60.374643             6.053759 
    86      -1327       60.377162             6.114134 
    87      -1326       60.379682             6.174513 
    88      -1325       60.382201             6.234894 
    89      -1324       60.384721             6.295277 
    90      -1323       60.387240             6.355663 
    91      -1322       60.389760             6.416052 
    92      -1321       60.392279             6.476443 
    93      -1320       60.394798             6.536836 
    94      -1319       60.397318             6.597232 
    95      -1318       60.399837             6.657631 
    96      -1317       60.402356             6.718032 
    97      -1316       60.404876             6.778436 
    98      -1315       60.407395             6.838842 
    99      -1314       60.409914             6.899250 
   100      -1313       60.412433             6.959662 
   101      -1312       60.414953             7.020075 
   102      -1311       60.417472             7.080492 
   103      -1310       60.419991             7.140910 
   104      -1309       60.422510             7.201331 
   105      -1308       60.425029             7.261755 
   106      -1307       60.427549             7.322182 
   107      -1306       60.430068             7.382610 
   108      -1305       60.432587             7.443042 
   109      -1304       60.435106             7.503476 
   110      -1303       60.437625             7.563912 
   111      -1302       60.440144             7.624351 
   112      -1301       60.442663             7.684792 
   113      -1300       60.445182             7.745236 
   114      -1299       60.447701             7.805683 
   115      -1298       60.450220             7.866132 
   116      -1297       60.452739             7.926583 
   117      -1296       60.455258             7.987037 
   118      -1295       60.457777             8.047494 
   119      -1294       60.460296             8.107953 
   120      -1293       60.462814             8.168414 
   121      -1292       60.465333             8.228878 
   122      -1291       60.467852             8.289345 
   123      -1290       60.470371             8.349814 
   124      -1289       60.472890             8.410286 
   125      -1288       60.475408             8.470760 
   126      -1287       60.477927             8.531236 
   127      -1286       60.480446             8.591716 
   128      -1285       60.482965             8.652197 
   129      -1284       60.485483             8.712681 
   130      -1283       60.488002             8.773168 
   131      -1282       60.490521             8.833657 
   132      -1281       60.493039             8.894149 
   133      -1280       60.495558             8.954644 
   134      -1279       60.498077             9.015140 
   135      -1278       60.500595             9.075640 
   136      -1277       60.503114             9.136142 
   137      -1276       60.505632             9.196646 
   138      -1275       60.508151             9.257153 
   139      -1274       60.510669             9.317662 
   140      -1273       60.513188             9.378174 
   141      -1272       60.515706             9.438689 
   142      -1271       60.518225             9.499206 
   143      -1270       60.520743             9.559725 
   144      -1269       60.523262             9.620247 
   145      -1268       60.525780             9.680772 
   146      -1267       60.528299             9.741299 
   147      -1266       60.530817             9.801828 
   148      -1265       60.533335             9.862360 
   149      -1264       60.535854             9.922895 
   150      -1263       60.538372             9.983432 
   151      -1262       60.540890            10.043972 
   152      -1261       60.543409            10.104514 
   153      -1260       60.545927            10.165058 
   154      -1259       60.548445            10.225606 
   155      -1258       60.550963            10.286155 
   156      -1257       60.553482            10.346707 
   157      -1256       60.556000            10.407262 
   158      -1255       60.558518            10.467819 
   159      -1254       60.561036            10.528379 
   160      -1253       60.563554            10.588942 
   161      -1252       60.566072            10.649506 
   162      -1251       60.568590            10.710074 
   163      -1250       60.571109            10.770644 
   164      -1249       60.573627            10.831216 
   165      -1248       60.576145            10.891791 
   166      -1247       60.578663            10.952368 
   167      -1246       60.581181            11.012948 
   168      -1245       60.583699            11.073531 
   169      -1244       60.586217            11.134116 
   170      -1243       60.588735            11.194703 
   171      -1242       60.591252            11.255293 
   172      -1241       60.593770            11.315886 
   173      -1240       60.596288            11.376481 
   174      -1239       60.598806            11.437078 
   175      -1238       60.601324            11.497678 
   176      -1237       60.603842            11.558281 
   177      -1236       60.606360            11.618886 
   178      -1235       60.608877            11.679493 
   179      -1234       60.611395            11.740104 
   180      -1233       60.613913            11.800716 
   181      -1232       60.616431            11.861331 
   182      -1231       60.618949            11.921949 
   183      -1230       60.621466            11.982569 
   184      -1229       60.623984            12.043192 
   185      -1228       60.626502            12.103817 
   186      -1227       60.629019            12.164445 
   187      -1226       60.631537            12.225075 
   188      -1225       60.634055            12.285708 
   189      -1224       60.636572            12.346343 
   190      -1223       60.639090            12.406981 
   191      -1222       60.641607            12.467622 
   192      -1221       60.644125            12.528264 
   193      -1220       60.646642            12.588910 
   194      -1219       60.649160            12.649558 
   195      -1218       60.651677            12.710208 
   196      -1217       60.654195            12.770861 
   197      -1216       60.656712            12.831517 
   198      -1215       60.659230            12.892175 
   199      -1214       60.661747            12.952835 
   200      -1213       60.664265            13.013498 
   201      -1212       60.666782            13.074164 
   202      -1211       60.669299            13.134832 
   203      -1210       60.671817            13.195502 
   204      -1209       60.674334            13.256175 
   205      -1208       60.676851            13.316851 
   206      -1207       60.679369            13.377529 
   207      -1206       60.681886            13.438210 
   208      -1205       60.684403            13.498893 
   209      -1204       60.686920            13.559578 
   210      -1203       60.689437            13.620267 
   211      -1202       60.691955            13.680957 
   212      -1201       60.694472            13.741650 
   213      -1200       60.696989            13.802346 
   214      -1199       60.699506            13.863044 
   215      -1198       60.702023            13.923745 
   216      -1197       60.704540            13.984448 
   217      -1196       60.707057            14.045154 
   218      -1195       60.709575            14.105863 
   219      -1194       60.712092            14.166573 
   220      -1193       60.714609            14.227287 
   221      -1192       60.717126            14.288003 
   222      -1191       60.719643            14.348721 
   223      -1190       60.722160            14.409442 
   224      -1189       60.724677            14.470165 
   225      -1188       60.727193            14.530891 
   226      -1187       60.729710            14.591620 
   227      -1186       60.732227            14.652351 
   228      -1185       60.734744            14.713084 
   229      -1184       60.737261            14.773820 
   230      -1183       60.739778            14.834559 
   231      -1182       60.742295            14.895300 
   232      -1181       60.744812            14.956043 
   233      -1180       60.747328            15.016789 
   234      -1179       60.749845            15.077538 
   235      -1178       60.752362            15.138289 
   236      -1177       60.754879            15.199043 
   237      -1176       60.757395            15.259799 
   238      -1175       60.759912            15.320557 
   239      -1174       60.762429            15.381319 
   240      -1173       60.764945            15.442082 
   241      -1172       60.767462            15.502849 
   242      -1171       60.769979            15.563617 
   243      -1170       60.772495            15.624388 
   244      -1169       60.775012            15.685162 
   245      -1168       60.777528            15.745939 
   246      -1167       60.780045            15.806717 
   247      -1166       60.782561            15.867499 
   248      -1165       60.785078            15.928282 
   249      -1164       60.787594            15.989069 
   250      -1163       60.790111            16.049858 
   251      -1162       60.792627            16.110649 
   252      -1161       60.795144            16.171443 
   253      -1160       60.797660            16.232239 
   254      -1159       60.800177            16.293038 
   255      -1158       60.802693            16.353840 
   256      -1157       60.805209            16.414644 
   257      -1156       60.807726            16.475450 
   258      -1155       60.810242            16.536259 
   259      -1154       60.812758            16.597071 
   260      -1153       60.815275            16.657885 
   261      -1152       60.817791            16.718701 
   262      -1151       60.820307            16.779520 
   263      -1150       60.822823            16.840342 
   264      -1149       60.825340            16.901166 
   265      -1148       60.827856            16.961992 
   266      -1147       60.830372            17.022821 
   267      -1146       60.832888            17.083653 
   268      -1145       60.835404            17.144487 
   269      -1144       60.837921            17.205324 
   270      -1143       60.840437            17.266163 
   271      -1142       60.842953            17.327005 
   272      -1141       60.845469            17.387849 
   273      -1140       60.847985            17.448696 
   274      -1139       60.850501            17.509545 
   275      -1138       60.853017            17.570397 
   276      -1137       60.855533            17.631251 
   277      -1136       60.858049            17.692108 
   278      -1135       60.860565            17.752967 
   279      -1134       60.863081            17.813829 
   280      -1133       60.865597            17.874693 
   281      -1132       60.868113            17.935560 
   282      -1131       60.870629            17.996430 
   283      -1130       60.873144            18.057301 
   284      -1129       60.875660            18.118176 
   285      -1128       60.878176            18.179053 
   286      -1127       60.880692            18.239932 
   287      -1126       60.883208            18.300814 
   288      -1125       60.885723            18.361699 
   289      -1124       60.888239            18.422586 
   290      -1123       60.890755            18.483475 
   291      -1122       60.893271            18.544367 
   292      -1121       60.895786            18.605262 
   293      -1120       60.898302            18.666159 
   294      -1119       60.900818            18.727058 
   295      -1118       60.903333            18.787960 
   296      -1117       60.905849            18.848865 
   297      -1116       60.908365            18.909772 
   298      -1115       60.910880            18.970682 
   299      -1114       60.913396            19.031594 
   300      -1113       60.915911            19.092508 
   301      -1112       60.918427            19.153426 
   302      -1111       60.920942            19.214345 
   303      -1110       60.923458            19.275267 
   304      -1109       60.925973            19.336192 
   305      -1108       60.928489            19.397119 
   306      -1107       60.931004            19.458049 
   307      -1106       60.933520            19.518981 
   308      -1105       60.936035            19.579916 
   309      -1104       60.938551            19.640853 
   310      -1103       60.941066            19.701793 
   311      -1102       60.943581            19.762736 
   312      -1101       60.946097            19.823680 
   313      -1100       60.948612            19.884628 
   314      -1099       60.951127            19.945578 
   315      -1098       60.953642            20.006530 
   316      -1097       60.956158            20.067485 
   317      -1096       60.958673            20.128442 
   318      -1095       60.961188            20.189402 
   319      -1094       60.963703            20.250365 
   320      -1093       60.966219            20.311330 
   321      -1092       60.968734            20.372297 
   322      -1091       60.971249            20.433267 
   323      -1090       60.973764            20.494240 
   324      -1089       60.976279            20.555215 
   325      -1088       60.978794            20.616192 
   326      -1087       60.981309            20.677172 
   327      -1086       60.983824            20.738155 
   328      -1085       60.986339            20.799140 
   329      -1084       60.988854            20.860128 
   330      -1083       60.991369            20.921118 
   331      -1082       60.993884            20.982110 
   332      -1081       60.996399            21.043105 
   333      -1080       60.998914            21.104103 
   334      -1079       61.001429            21.165103 
   335      -1078       61.003944            21.226106 
   336      -1077       61.006459            21.287111 
   337      -1076       61.008974            21.348119 
   338      -1075       61.011489            21.409129 
   339      -1074       61.014004            21.470142 
   340      -1073       61.016518            21.531157 
   341      -1072       61.019033            21.592175 
   342      -1071       61.021548            21.653195 
   343      -1070       61.024063            21.714218 
   344      -1069       61.026578            21.775243 
   345      -1068       61.029092            21.836271 
   346      -1067       61.031607            21.897301 
   347      -1066       61.034122            21.958334 
   348      -1065       61.036636            22.019370 
   349      -1064       61.039151            22.080408 
   350      -1063       61.041666            22.141448 
   351      -1062       61.044180            22.202491 
   352      -1061       61.046695            22.263536 
   353      -1060       61.049209            22.324584 
   354      -1059       61.051724            22.385635 
   355      -1058       61.054239            22.446688 
   356      -1057       61.056753            22.507743 
   357      -1056       61.059268            22.568801 
   358      -1055       61.061782            22.629862 
   359      -1054       61.064297            22.690925 
   360      -1053       61.066811            22.751990 
   361      -1052       61.069325            22.813058 
   362      -1051       61.071840            22.874129 
   363      -1050       61.074354            22.935202 
   364      -1049       61.076869            22.996278 
   365      -1048       61.079383            23.057356 
   366      -1047       61.081897            23.118436 
   367      -1046       61.084412            23.179520 
   368      -1045       61.086926            23.240605 
   369      -1044       61.089440            23.301694 
   370      -1043       61.091955            23.362784 
   371      -1042       61.094469            23.423877 
   372      -1041       61.096983            23.484973 
   373      -1040       61.099497            23.546071 
   374      -1039       61.102011            23.607172 
   375      -1038       61.104526            23.668275 
   376      -1037       61.107040            23.729381 
   377      -1036       61.109554            23.790489 
   378      -1035       61.112068            23.851600 
   379      -1034       61.114582            23.912714 
   380      -1033       61.117096            23.973829 
   381      -1032       61.119610            24.034948 
   382      -1031       61.122124            24.096069 
   383      -1030       61.124638            24.157192 
   384      -1029       61.127152            24.218318 
   385      -1028       61.129666            24.279446 
   386      -1027       61.132180            24.340577 
   387      -1026       61.134694            24.401711 
   388      -1025       61.137208            24.462847 
   389      -1024       61.139722            24.523985 
   390      -1023       61.142236            24.585126 
   391      -1022       61.144750            24.646270 
   392      -1021       61.147264            24.707416 
   393      -1020       61.149778            24.768564 
   394      -1019       61.152291            24.829715 
   395      -1018       61.154805            24.890869 
   396      -1017       61.157319            24.952025 
   397      -1016       61.159833            25.013183 
   398      -1015       61.162347            25.074344 
   399      -1014       61.164860            25.135508 
   400      -1013       61.167374            25.196674 
   401      -1012       61.169888            25.257843 
   402      -1011       61.172401            25.319014 
   403      -1010       61.174915            25.380188 
   404      -1009       61.177429            25.441364 
   405      -1008       61.179942            25.502542 
   406      -1007       61.182456            25.563724 
   407      -1006       61.184969            25.624907 
   408      -1005       61.187483            25.686094 
   409      -1004       61.189997            25.747282 
   410      -1003       61.192510            25.808474 
   411      -1002       61.195024            25.869667 
   412      -1001       61.197537            25.930864 
   413      -1000       61.200051            25.992062 
   414       -999       61.202564            26.053264 
   415       -998       61.205077            26.114468 
   416       -997       61.207591            26.175674 
   417       -996       61.210104            26.236883 
   418       -995       61.212618            26.298094 
   419       -994       61.215131            26.359308 
   420       -993       61.217644            26.420524 
   421       -992       61.220158            26.481743 
   422       -991       61.222671            26.542965 
   423       -990       61.225184            26.604189 
   424       -989       61.227698            26.665415 
   425       -988       61.230211            26.726644 
   426       -987       61.232724            26.787875 
   427       -986       61.235237            26.849109 
   428       -985       61.237750            26.910346 
   429       -984       61.240264            26.971585 
   430       -983       61.242777            27.032826 
   431       -982       61.245290            27.094071 
   432       -981       61.247803            27.155317 
   433       -980       61.250316            27.216566 
   434       -979       61.252829            27.277818 
   435       -978       61.255342            27.339072 
   436       -977       61.257855            27.400328 
   437       -976       61.260368            27.461587 
   438       -975       61.262881            27.522849 
   439       -974       61.265394            27.584113 
   440       -973       61.267907            27.645380 
   441       -972       61.270420            27.706649 
   442       -971       61.272933            27.767921 
   443       -970       61.275446            27.829195 
   444       -969       61.277959            27.890472 
   445       -968       61.280472            27.951751 
   446       -967       61.282985            28.013033 
   447       -966       61.285498            28.074317 
   448       -965       61.288011            28.135604 
   449       -964       61.290523            28.196893 
   450       -963       61.293036            28.258185 
   451       -962       61.295549            28.319479 
   452       -961       61.298062            28.380776 
   453       -960       61.300574            28.442075 
   454       -959       61.303087            28.503377 
   455       -958       61.305600            28.564681 
   456       -957       61.308113            28.625988 
   457       -956       61.310625            28.687297 
   458       -955       61.313138            28.748609 
   459       -954       61.315650            28.809924 
   460       -953       61.318163            28.871241 
   461       -952       61.320676            28.932560 
   462       -951       61.323188            28.993882 
   463       -950       61.325701            29.055206 
   464       -949       61.328213            29.116533 
   465       -948       61.330726            29.177863 
   466       -947       61.333238            29.239195 
   467       -946       61.335751            29.300529 
   468       -945       61.338263            29.361866 
   469       -944       61.340776            29.423206 
   470       -943       61.343288            29.484548 
   471       -942       61.345801            29.545892 
   472       -941       61.348313            29.607239 
   473       -940       61.350825            29.668589 
   474       -939       61.353338            29.729941 
   475       -938       61.355850            29.791296 
   476       -937       61.358362            29.852653 
   477       -936       61.360875            29.914012 
   478       -935       61.363387            29.975375 
   479       -934       61.365899            30.036739 
   480       -933       61.368411            30.098106 
   481       -932       61.370924            30.159476 
   482       -931       61.373436            30.220848 
   483       -930       61.375948            30.282223 
   484       -929       61.378460            30.343600 
   485       -928       61.380972            30.404980 
   486       -927       61.383484            30.466362 
   487       -926       61.385997            30.527747 
   488       -925       61.388509            30.589134 
   489       -924       61.391021            30.650524 
   490       -923       61.393533            30.711916 
   491       -922       61.396045            30.773311 
   492       -921       61.398557            30.834708 
   493       -920       61.401069            30.896108 
   494       -919       61.403581            30.957510 
   495       -918       61.406093            31.018915 
   496       -917       61.408605            31.080323 
   497       -916       61.411117            31.141732 
   498       -915       61.413629            31.203145 
   499       -914       61.416140            31.264560 
   500       -913       61.418652            31.325977 
   501       -912       61.421164            31.387397 
   502       -911       61.423676            31.448819 
   503       -910       61.426188            31.510244 
   504       -909       61.428700            31.571672 
   505       -908       61.431211            31.633102 
   506       -907       61.433723            31.694534 
   507       -906       61.436235            31.755969 
   508       -905       61.438747            31.817407 
   509       -904       61.441258            31.878847 
   510       -903       61.443770            31.940289 
   511       -902       61.446282            32.001734 
   512       -901       61.448793            32.063182 
   513       -900       61.451305            32.124632 
   514       -899       61.453817            32.186084 
   515       -898       61.456328            32.247539 
   516       -897       61.458840            32.308997 
   517       -896       61.461351            32.370457 
   518       -895       61.463863            32.431920 
   519       -894       61.466374            32.493385 
   520       -893       61.468886            32.554852 
   521       -892       61.471397            32.616323 
   522       -891       61.473909            32.677795 
   523       -890       61.476420            32.739270 
   524       -889       61.478932            32.800748 
   525       -888       61.481443            32.862228 
   526       -887       61.483955            32.923711 
   527       -886       61.486466            32.985196 
   528       -885       61.488977            33.046684 
   529       -884       61.491489            33.108174 
   530       -883       61.494000            33.169667 
   531       -882       61.496511            33.231162 
   532       -881       61.499022            33.292660 
   533       -880       61.501534            33.354160 
   534       -879       61.504045            33.415663 
   535       -878       61.506556            33.477168 
   536       -877       61.509067            33.538676 
   537       -876       61.511579            33.600186 
   538       -875       61.514090            33.661699 
   539       -874       61.516601            33.723215 
   540       -873       61.519112            33.784732 
   541       -872       61.521623            33.846253 
   542       -871       61.524134            33.907776 
   543       -870       61.526645            33.969301 
   544       -869       61.529156            34.030829 
   545       -868       61.531667            34.092359 
   546       -867       61.534179            34.153892 
   547       -866       61.536690            34.215428 
   548       -865       61.539201            34.276966 
   549       -864       61.541711            34.338506 
   550       -863       61.544222            34.400049 
   551       -862       61.546733            34.461595 
   552       -861       61.549244            34.523143 
   553       -860       61.551755            34.584693 
   554       -859       61.554266            34.646246 
   555       -858       61.556777            34.707802 
   556       -857       61.559288            34.769360 
   557       -856       61.561799            34.830920 
   558       -855       61.564309            34.892483 
   559       -854       61.566820            34.954049 
   560       -853       61.569331            35.015617 
   561       -852       61.571842            35.077187 
   562       -851       61.574352            35.138761 
   563       -850       61.576863            35.200336 
   564       -849       61.579374            35.261914 
   565       -848       61.581884            35.323495 
   566       -847       61.584395            35.385078 
   567       -846       61.586906            35.446664 
   568       -845       61.589416            35.508252 
   569       -844       61.591927            35.569843 
   570       -843       61.594438            35.631436 
   571       -842       61.596948            35.693031 
   572       -841       61.599459            35.754630 
   573       -840       61.601969            35.816230 
   574       -839       61.604480            35.877834 
   575       -838       61.606990            35.939439 
   576       -837       61.609501            36.001048 
   577       -836       61.612011            36.062658 
   578       -835       61.614522            36.124272 
   579       -834       61.617032            36.185887 
   580       -833       61.619542            36.247506 
   581       -832       61.622053            36.309126 
   582       -831       61.624563            36.370750 
   583       -830       61.627073            36.432376 
   584       -829       61.629584            36.494004 
   585       -828       61.632094            36.555635 
   586       -827       61.634604            36.617268 
   587       -826       61.637115            36.678904 
   588       -825       61.639625            36.740542 
   589       -824       61.642135            36.802183 
   590       -823       61.644645            36.863827 
   591       -822       61.647156            36.925472 
   592       -821       61.649666            36.987121 
   593       -820       61.652176            37.048772 
   594       -819       61.654686            37.110425 
   595       -818       61.657196            37.172081 
   596       -817       61.659706            37.233740 
   597       -816       61.662216            37.295401 
   598       -815       61.664726            37.357064 
   599       -814       61.667236            37.418730 
   600       -813       61.669746            37.480398 
   601       -812       61.672256            37.542069 
   602       -811       61.674766            37.603743 
   603       -810       61.677276            37.665419 
   604       -809       61.679786            37.727098 
   605       -808       61.682296            37.788779 
   606       -807       61.684806            37.850462 
   607       -806       61.687316            37.912148 
   608       -805       61.689826            37.973837 
   609       -804       61.692336            38.035528 
   610       -803       61.694846            38.097221 
   611       -802       61.697356            38.158918 
   612       -801       61.699865            38.220616 
   613       -800       61.702375            38.282317 
   614       -799       61.704885            38.344021 
   615       -798       61.707395            38.405727 
   616       -797       61.709904            38.467436 
   617       -796       61.712414            38.529147 
   618       -795       61.714924            38.590861 
   619       -794       61.717434            38.652577 
   620       -793       61.719943            38.714295 
   621       -792       61.722453            38.776017 
   622       -791       61.724962            38.837740 
   623       -790       61.727472            38.899467 
   624       -789       61.729982            38.961195 
   625       -788       61.732491            39.022926 
   626       -787       61.735001            39.084660 
   627       -786       61.737510            39.146396 
   628       -785       61.740020            39.208135 
   629       -784       61.742529            39.269877 
   630       -783       61.745039            39.331620 
   631       -782       61.747548            39.393367 
   632       -781       61.750058            39.455115 
   633       -780       61.752567            39.516867 
   634       -779       61.755077            39.578621 
   635       -778       61.757586            39.640377 
   636       -777       61.760095            39.702136 
   637       -776       61.762605            39.763897 
   638       -775       61.765114            39.825661 
   639       -774       61.767623            39.887427 
   640       -773       61.770133            39.949196 
   641       -772       61.772642            40.010968 
   642       -771       61.775151            40.072741 
   643       -770       61.777660            40.134518 
   644       -769       61.780170            40.196297 
   645       -768       61.782679            40.258078 
   646       -767       61.785188            40.319862 
   647       -766       61.787697            40.381649 
   648       -765       61.790206            40.443438 
   649       -764       61.792715            40.505229 
   650       -763       61.795224            40.567023 
   651       -762       61.797734            40.628819 
   652       -761       61.800243            40.690618 
   653       -760       61.802752            40.752420 
   654       -759       61.805261            40.814224 
   655       -758       61.807770            40.876030 
   656       -757       61.810279            40.937839 
   657       -756       61.812788            40.999651 
   658       -755       61.815297            41.061465 
   659       -754       61.817806            41.123282 
   660       -753       61.820315            41.185101 
   661       -752       61.822823            41.246922 
   662       -751       61.825332            41.308746 
   663       -750       61.827841            41.370573 
   664       -749       61.830350            41.432402 
   665       -748       61.832859            41.494234 
   666       -747       61.835368            41.556068 
   667       -746       61.837876            41.617904 
   668       -745       61.840385            41.679743 
   669       -744       61.842894            41.741585 
   670       -743       61.845403            41.803429 
   671       -742       61.847911            41.865276 
   672       -741       61.850420            41.927125 
   673       -740       61.852929            41.988977 
   674       -739       61.855438            42.050831 
   675       -738       61.857946            42.112688 
   676       -737       61.860455            42.174547 
   677       -736       61.862963            42.236409 
   678       -735       61.865472            42.298273 
   679       -734       61.867981            42.360139 
   680       -733       61.870489            42.422009 
   681       -732       61.872998            42.483880 
   682       -731       61.875506            42.545755 
   683       -730       61.878015            42.607631 
   684       -729       61.880523            42.669511 
   685       -728       61.883032            42.731393 
   686       -727       61.885540            42.793277 
   687       -726       61.888049            42.855164 
   688       -725       61.890557            42.917053 
   689       -724       61.893065            42.978945 
   690       -723       61.895574            43.040839 
   691       -722       61.898082            43.102736 
   692       -721       61.900590            43.164635 
   693       -720       61.903099            43.226537 
   694       -719       61.905607            43.288441 
   695       -718       61.908115            43.350348 
   696       -717       61.910624            43.412258 
   697       -716       61.913132            43.474169 
   698       -715       61.915640            43.536084 
   699       -714       61.918148            43.598001 
   700       -713       61.920656            43.659920 
   701       -712       61.923165            43.721842 
   702       -711       61.925673            43.783766 
   703       -710       61.928181            43.845693 
   704       -709       61.930689            43.907623 
   705       -708       61.933197            43.969555 
   706       -707       61.935705            44.031489 
   707       -706       61.938213            44.093426 
   708       -705       61.940721            44.155366 
   709       -704       61.943229            44.217308 
   710       -703       61.945737            44.279252 
   711       -702       61.948245            44.341199 
   712       -701       61.950753            44.403149 
   713       -700       61.953261            44.465101 
   714       -699       61.955769            44.527055 
   715       -698       61.958277            44.589012 
   716       -697       61.960785            44.650972 
   717       -696       61.963293            44.712934 
