The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   302      -1103       75.744681            23.585167 
   303      -1102       75.748008            23.660913 
   304      -1101       75.751336            23.736663 
   305      -1100       75.754663            23.812416 
   306      -1099       75.757990            23.888172 
   307      -1098       75.761318            23.963932 
   308      -1097       75.764645            24.039695 
   309      -1096       75.767972            24.115461 
   310      -1095       75.771300            24.191231 
   311      -1094       75.774627            24.267004 
   312      -1093       75.777954            24.342780 
   313      -1092       75.781282            24.418560 
   314      -1091       75.784609            24.494343 
   315      -1090       75.787936            24.570129 
   316      -1089       75.791264            24.645918 
   317      -1088       75.794591            24.721711 
   318      -1087       75.797918            24.797508 
   319      -1086       75.801246            24.873307 
   320      -1085       75.804573            24.949110 
   321      -1084       75.807900            25.024916 
   322      -1083       75.811228            25.100726 
   323      -1082       75.814555            25.176539 
   324      -1081       75.817882            25.252355 
   325      -1080       75.821210            25.328175 
   326      -1079       75.824537            25.403997 
   327      -1078       75.827865            25.479824 
   328      -1077       75.831192            25.555653 
   329      -1076       75.834519            25.631486 
   330      -1075       75.837847            25.707322 
   331      -1074       75.841174            25.783162 
   332      -1073       75.844501            25.859005 
   333      -1072       75.847829            25.934851 
   334      -1071       75.851156            26.010700 
   335      -1070       75.854484            26.086553 
   336      -1069       75.857811            26.162409 
   337      -1068       75.861138            26.238269 
   338      -1067       75.864466            26.314131 
   339      -1066       75.867793            26.389998 
   340      -1065       75.871121            26.465867 
   341      -1064       75.874448            26.541740 
   342      -1063       75.877775            26.617616 
   343      -1062       75.881103            26.693495 
   344      -1061       75.884430            26.769378 
   345      -1060       75.887758            26.845264 
   346      -1059       75.891085            26.921154 
   347      -1058       75.894413            26.997046 
   348      -1057       75.897740            27.072942 
   349      -1056       75.901067            27.148842 
   350      -1055       75.904395            27.224745 
   351      -1054       75.907722            27.300651 
   352      -1053       75.911050            27.376560 
   353      -1052       75.914377            27.452473 
   354      -1051       75.917705            27.528389 
   355      -1050       75.921032            27.604308 
   356      -1049       75.924359            27.680231 
   357      -1048       75.927687            27.756157 
   358      -1047       75.931014            27.832086 
   359      -1046       75.934342            27.908019 
   360      -1045       75.937669            27.983955 
   361      -1044       75.940997            28.059894 
   362      -1043       75.944324            28.135837 
   363      -1042       75.947652            28.211783 
   364      -1041       75.950979            28.287732 
   365      -1040       75.954307            28.363685 
   366      -1039       75.957634            28.439641 
   367      -1038       75.960962            28.515600 
   368      -1037       75.964289            28.591563 
   369      -1036       75.967617            28.667529 
   370      -1035       75.970944            28.743498 
   371      -1034       75.974272            28.819471 
   372      -1033       75.977599            28.895447 
   373      -1032       75.980927            28.971426 
   374      -1031       75.984254            29.047408 
   375      -1030       75.987582            29.123394 
   376      -1029       75.990909            29.199384 
   377      -1028       75.994237            29.275376 
   378      -1027       75.997564            29.351372 
   379      -1026       76.000892            29.427371 
   380      -1025       76.004219            29.503374 
   381      -1024       76.007547            29.579380 
   382      -1023       76.010874            29.655389 
   383      -1022       76.014202            29.731401 
   384      -1021       76.017529            29.807417 
   385      -1020       76.020857            29.883437 
   386      -1019       76.024184            29.959459 
   387      -1018       76.027512            30.035485 
   388      -1017       76.030839            30.111514 
   389      -1016       76.034167            30.187547 
   390      -1015       76.037494            30.263582 
   391      -1014       76.040822            30.339622 
   392      -1013       76.044149            30.415664 
   393      -1012       76.047477            30.491710 
   394      -1011       76.050805            30.567759 
   395      -1010       76.054132            30.643811 
   396      -1009       76.057460            30.719867 
   397      -1008       76.060787            30.795926 
   398      -1007       76.064115            30.871989 
   399      -1006       76.067442            30.948055 
   400      -1005       76.070770            31.024124 
   401      -1004       76.074097            31.100196 
   402      -1003       76.077425            31.176272 
   403      -1002       76.080753            31.252351 
   404      -1001       76.084080            31.328433 
   405      -1000       76.087408            31.404519 
   406       -999       76.090735            31.480608 
   407       -998       76.094063            31.556701 
   408       -997       76.097391            31.632796 
   409       -996       76.100718            31.708895 
   410       -995       76.104046            31.784998 
   411       -994       76.107373            31.861104 
   412       -993       76.110701            31.937213 
   413       -992       76.114028            32.013325 
   414       -991       76.117356            32.089441 
   415       -990       76.120684            32.165560 
   416       -989       76.124011            32.241682 
   417       -988       76.127339            32.317808 
   418       -987       76.130667            32.393937 
   419       -986       76.133994            32.470069 
   420       -985       76.137322            32.546205 
   421       -984       76.140649            32.622344 
   422       -983       76.143977            32.698486 
   423       -982       76.147305            32.774632 
   424       -981       76.150632            32.850781 
   425       -980       76.153960            32.926933 
   426       -979       76.157288            33.003088 
   427       -978       76.160615            33.079247 
   428       -977       76.163943            33.155410 
   429       -976       76.167270            33.231575 
   430       -975       76.170598            33.307744 
   431       -974       76.173926            33.383916 
   432       -973       76.177253            33.460092 
   433       -972       76.180581            33.536271 
   434       -971       76.183909            33.612453 
   435       -970       76.187236            33.688639 
   436       -969       76.190564            33.764828 
   437       -968       76.193892            33.841020 
   438       -967       76.197219            33.917215 
   439       -966       76.200547            33.993414 
   440       -965       76.203875            34.069617 
   441       -964       76.207202            34.145822 
   442       -963       76.210530            34.222031 
   443       -962       76.213858            34.298243 
   444       -961       76.217185            34.374459 
   445       -960       76.220513            34.450678 
   446       -959       76.223841            34.526900 
   447       -958       76.227168            34.603125 
   448       -957       76.230496            34.679354 
   449       -956       76.233824            34.755586 
   450       -955       76.237152            34.831822 
   451       -954       76.240479            34.908061 
   452       -953       76.243807            34.984303 
   453       -952       76.247135            35.060548 
   454       -951       76.250462            35.136797 
   455       -950       76.253790            35.213049 
   456       -949       76.257118            35.289305 
   457       -948       76.260445            35.365563 
   458       -947       76.263773            35.441825 
   459       -946       76.267101            35.518091 
   460       -945       76.270429            35.594360 
   461       -944       76.273756            35.670632 
   462       -943       76.277084            35.746907 
   463       -942       76.280412            35.823186 
   464       -941       76.283740            35.899468 
   465       -940       76.287067            35.975753 
   466       -939       76.290395            36.052042 
   467       -938       76.293723            36.128334 
   468       -937       76.297051            36.204630 
   469       -936       76.300378            36.280928 
   470       -935       76.303706            36.357230 
   471       -934       76.307034            36.433536 
   472       -933       76.310362            36.509844 
   473       -932       76.313689            36.586156 
   474       -931       76.317017            36.662472 
   475       -930       76.320345            36.738790 
   476       -929       76.323673            36.815112 
   477       -928       76.327000            36.891438 
   478       -927       76.330328            36.967766 
   479       -926       76.333656            37.044098 
   480       -925       76.336984            37.120434 
   481       -924       76.340311            37.196772 
   482       -923       76.343639            37.273114 
   483       -922       76.346967            37.349460 
   484       -921       76.350295            37.425808 
   485       -920       76.353623            37.502160 
   486       -919       76.356950            37.578516 
   487       -918       76.360278            37.654874 
   488       -917       76.363606            37.731236 
   489       -916       76.366934            37.807601 
   490       -915       76.370262            37.883970 
   491       -914       76.373589            37.960342 
   492       -913       76.376917            38.036717 
   493       -912       76.380245            38.113096 
   494       -911       76.383573            38.189478 
   495       -910       76.386901            38.265863 
   496       -909       76.390228            38.342251 
   497       -908       76.393556            38.418643 
   498       -907       76.396884            38.495039 
   499       -906       76.400212            38.571437 
   500       -905       76.403540            38.647839 
   501       -904       76.406868            38.724244 
   502       -903       76.410195            38.800653 
   503       -902       76.413523            38.877065 
   504       -901       76.416851            38.953480 
   505       -900       76.420179            39.029898 
   506       -899       76.423507            39.106320 
   507       -898       76.426835            39.182745 
   508       -897       76.430163            39.259174 
   509       -896       76.433490            39.335606 
   510       -895       76.436818            39.412041 
   511       -894       76.440146            39.488479 
   512       -893       76.443474            39.564921 
   513       -892       76.446802            39.641366 
   514       -891       76.450130            39.717815 
   515       -890       76.453458            39.794266 
   516       -889       76.456785            39.870722 
   517       -888       76.460113            39.947180 
   518       -887       76.463441            40.023642 
   519       -886       76.466769            40.100107 
   520       -885       76.470097            40.176575 
   521       -884       76.473425            40.253047 
   522       -883       76.476753            40.329522 
   523       -882       76.480081            40.406001 
   524       -881       76.483408            40.482482 
   525       -880       76.486736            40.558967 
   526       -879       76.490064            40.635456 
   527       -878       76.493392            40.711948 
   528       -877       76.496720            40.788443 
   529       -876       76.500048            40.864941 
   530       -875       76.503376            40.941443 
   531       -874       76.506704            41.017948 
   532       -873       76.510032            41.094456 
   533       -872       76.513360            41.170968 
   534       -871       76.516688            41.247483 
   535       -870       76.520015            41.324001 
   536       -869       76.523343            41.400523 
   537       -868       76.526671            41.477048 
   538       -867       76.529999            41.553576 
   539       -866       76.533327            41.630108 
   540       -865       76.536655            41.706643 
   541       -864       76.539983            41.783181 
   542       -863       76.543311            41.859723 
   543       -862       76.546639            41.936268 
   544       -861       76.549967            42.012816 
   545       -860       76.553295            42.089368 
   546       -859       76.556623            42.165923 
   547       -858       76.559951            42.242481 
   548       -857       76.563279            42.319043 
   549       -856       76.566607            42.395608 
   550       -855       76.569935            42.472176 
   551       -854       76.573263            42.548747 
   552       -853       76.576591            42.625322 
   553       -852       76.579919            42.701901 
   554       -851       76.583247            42.778482 
   555       -850       76.586574            42.855067 
   556       -849       76.589902            42.931655 
   557       -848       76.593230            43.008247 
   558       -847       76.596558            43.084842 
   559       -846       76.599886            43.161440 
   560       -845       76.603214            43.238042 
   561       -844       76.606542            43.314646 
   562       -843       76.609870            43.391255 
   563       -842       76.613198            43.467866 
   564       -841       76.616526            43.544481 
   565       -840       76.619854            43.621099 
   566       -839       76.623182            43.697721 
   567       -838       76.626510            43.774346 
   568       -837       76.629838            43.850974 
   569       -836       76.633166            43.927605 
   570       -835       76.636494            44.004240 
   571       -834       76.639822            44.080878 
   572       -833       76.643150            44.157520 
   573       -832       76.646478            44.234165 
   574       -831       76.649807            44.310813 
   575       -830       76.653135            44.387464 
   576       -829       76.656463            44.464119 
   577       -828       76.659791            44.540777 
   578       -827       76.663119            44.617439 
   579       -826       76.666447            44.694103 
   580       -825       76.669775            44.770771 
   581       -824       76.673103            44.847443 
   582       -823       76.676431            44.924118 
   583       -822       76.679759            45.000796 
   584       -821       76.683087            45.077477 
   585       -820       76.686415            45.154162 
   586       -819       76.689743            45.230850 
   587       -818       76.693071            45.307541 
   588       -817       76.696399            45.384236 
   589       -816       76.699727            45.460934 
   590       -815       76.703055            45.537636 
   591       -814       76.706383            45.614340 
   592       -813       76.709711            45.691048 
   593       -812       76.713039            45.767760 
   594       -811       76.716368            45.844474 
   595       -810       76.719696            45.921192 
   596       -809       76.723024            45.997914 
   597       -808       76.726352            46.074639 
   598       -807       76.729680            46.151367 
   599       -806       76.733008            46.228098 
   600       -805       76.736336            46.304833 
   601       -804       76.739664            46.381571 
   602       -803       76.742992            46.458312 
   603       -802       76.746320            46.535057 
   604       -801       76.749648            46.611805 
   605       -800       76.752977            46.688556 
   606       -799       76.756305            46.765310 
   607       -798       76.759633            46.842068 
   608       -797       76.762961            46.918830 
   609       -796       76.766289            46.995594 
   610       -795       76.769617            47.072362 
   611       -794       76.772945            47.149134 
   612       -793       76.776273            47.225908 
   613       -792       76.779602            47.302686 
   614       -791       76.782930            47.379467 
   615       -790       76.786258            47.456252 
   616       -789       76.789586            47.533040 
   617       -788       76.792914            47.609831 
   618       -787       76.796242            47.686626 
   619       -786       76.799570            47.763424 
   620       -785       76.802899            47.840225 
   621       -784       76.806227            47.917029 
   622       -783       76.809555            47.993837 
   623       -782       76.812883            48.070649 
   624       -781       76.816211            48.147463 
   625       -780       76.819539            48.224281 
   626       -779       76.822867            48.301102 
   627       -778       76.826196            48.377927 
   628       -777       76.829524            48.454755 
   629       -776       76.832852            48.531586 
   630       -775       76.836180            48.608420 
   631       -774       76.839508            48.685258 
   632       -773       76.842836            48.762099 
   633       -772       76.846165            48.838944 
   634       -771       76.849493            48.915792 
   635       -770       76.852821            48.992643 
   636       -769       76.856149            49.069497 
   637       -768       76.859477            49.146355 
   638       -767       76.862806            49.223216 
   639       -766       76.866134            49.300081 
   640       -765       76.869462            49.376949 
   641       -764       76.872790            49.453820 
   642       -763       76.876118            49.530694 
   643       -762       76.879447            49.607572 
   644       -761       76.882775            49.684453 
   645       -760       76.886103            49.761337 
   646       -759       76.889431            49.838225 
   647       -758       76.892759            49.915116 
   648       -757       76.896088            49.992011 
   649       -756       76.899416            50.068908 
   650       -755       76.902744            50.145810 
   651       -754       76.906072            50.222714 
   652       -753       76.909401            50.299622 
   653       -752       76.912729            50.376533 
   654       -751       76.916057            50.453447 
   655       -750       76.919385            50.530365 
   656       -749       76.922714            50.607286 
   657       -748       76.926042            50.684210 
   658       -747       76.929370            50.761138 
   659       -746       76.932698            50.838069 
   660       -745       76.936027            50.915003 
   661       -744       76.939355            50.991941 
   662       -743       76.942683            51.068882 
   663       -742       76.946011            51.145826 
   664       -741       76.949340            51.222774 
   665       -740       76.952668            51.299725 
   666       -739       76.955996            51.376679 
   667       -738       76.959324            51.453637 
   668       -737       76.962653            51.530598 
   669       -736       76.965981            51.607562 
   670       -735       76.969309            51.684530 
   671       -734       76.972637            51.761501 
   672       -733       76.975966            51.838475 
   673       -732       76.979294            51.915453 
   674       -731       76.982622            51.992434 
   675       -730       76.985951            52.069418 
   676       -729       76.989279            52.146406 
   677       -728       76.992607            52.223397 
   678       -727       76.995936            52.300391 
   679       -726       76.999264            52.377389 
   680       -725       77.002592            52.454390 
   681       -724       77.005920            52.531394 
   682       -723       77.009249            52.608401 
   683       -722       77.012577            52.685412 
   684       -721       77.015905            52.762427 
   685       -720       77.019234            52.839444 
   686       -719       77.022562            52.916465 
   687       -718       77.025890            52.993489 
   688       -717       77.029219            53.070517 
   689       -716       77.032547            53.147548 
   690       -715       77.035875            53.224582 
   691       -714       77.039204            53.301619 
   692       -713       77.042532            53.378660 
   693       -712       77.045860            53.455705 
   694       -711       77.049189            53.532752 
   695       -710       77.052517            53.609803 
   696       -709       77.055845            53.686857 
   697       -708       77.059174            53.763915 
   698       -707       77.062502            53.840975 
   699       -706       77.065830            53.918040 
   700       -705       77.069159            53.995107 
   701       -704       77.072487            54.072178 
   702       -703       77.075815            54.149252 
   703       -702       77.079144            54.226330 
   704       -701       77.082472            54.303410 
   705       -700       77.085801            54.380494 
   706       -699       77.089129            54.457582 
   707       -698       77.092457            54.534673 
   708       -697       77.095786            54.611767 
   709       -696       77.099114            54.688864 
   710       -695       77.102442            54.765965 
   711       -694       77.105771            54.843069 
   712       -693       77.109099            54.920177 
   713       -692       77.112428            54.997287 
   714       -691       77.115756            55.074401 
   715       -690       77.119084            55.151519 
   716       -689       77.122410            55.228640 
   717       -688       77.125713            55.305764 
   718       -687       77.128991            55.382891 
   719       -686       77.132243            55.460022 
   720       -685       77.135469            55.537156 
