The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   151      -1262       60.696073            10.069961 
   152      -1261       60.698591            10.130659 
   153      -1260       60.701109            10.191359 
   154      -1259       60.703627            10.252061 
   155      -1258       60.706145            10.312766 
   156      -1257       60.708663            10.373473 
   157      -1256       60.711181            10.434183 
   158      -1255       60.713699            10.494896 
   159      -1254       60.716217            10.555611 
   160      -1253       60.718735            10.616328 
   161      -1252       60.721253            10.677048 
   162      -1251       60.723771            10.737771 
   163      -1250       60.726289            10.798496 
   164      -1249       60.728807            10.859223 
   165      -1248       60.731325            10.919953 
   166      -1247       60.733843            10.980686 
   167      -1246       60.736361            11.041421 
   168      -1245       60.738878            11.102159 
   169      -1244       60.741396            11.162899 
   170      -1243       60.743914            11.223641 
   171      -1242       60.746432            11.284387 
   172      -1241       60.748950            11.345134 
   173      -1240       60.751467            11.405884 
   174      -1239       60.753985            11.466637 
   175      -1238       60.756503            11.527392 
   176      -1237       60.759020            11.588150 
   177      -1236       60.761538            11.648910 
   178      -1235       60.764056            11.709673 
   179      -1234       60.766573            11.770439 
   180      -1233       60.769091            11.831206 
   181      -1232       60.771609            11.891977 
   182      -1231       60.774126            11.952750 
   183      -1230       60.776644            12.013525 
   184      -1229       60.779161            12.074303 
   185      -1228       60.781679            12.135083 
   186      -1227       60.784196            12.195866 
   187      -1226       60.786714            12.256652 
   188      -1225       60.789231            12.317440 
   189      -1224       60.791749            12.378230 
   190      -1223       60.794266            12.439023 
   191      -1222       60.796784            12.499819 
   192      -1221       60.799301            12.560617 
   193      -1220       60.801818            12.621417 
   194      -1219       60.804336            12.682220 
   195      -1218       60.806853            12.743026 
   196      -1217       60.809370            12.803834 
   197      -1216       60.811888            12.864645 
   198      -1215       60.814405            12.925458 
   199      -1214       60.816922            12.986274 
   200      -1213       60.819439            13.047092 
   201      -1212       60.821957            13.107912 
   202      -1211       60.824474            13.168736 
   203      -1210       60.826991            13.229561 
   204      -1209       60.829508            13.290390 
   205      -1208       60.832025            13.351220 
   206      -1207       60.834543            13.412054 
   207      -1206       60.837060            13.472889 
   208      -1205       60.839577            13.533728 
   209      -1204       60.842094            13.594569 
   210      -1203       60.844611            13.655412 
   211      -1202       60.847128            13.716258 
   212      -1201       60.849645            13.777106 
   213      -1200       60.852162            13.837957 
   214      -1199       60.854679            13.898811 
   215      -1198       60.857196            13.959666 
   216      -1197       60.859713            14.020525 
   217      -1196       60.862230            14.081386 
   218      -1195       60.864747            14.142249 
   219      -1194       60.867264            14.203115 
   220      -1193       60.869781            14.263984 
   221      -1192       60.872297            14.324855 
   222      -1191       60.874814            14.385729 
   223      -1190       60.877331            14.446605 
   224      -1189       60.879848            14.507483 
   225      -1188       60.882365            14.568364 
   226      -1187       60.884881            14.629248 
   227      -1186       60.887398            14.690134 
   228      -1185       60.889915            14.751023 
   229      -1184       60.892432            14.811914 
   230      -1183       60.894948            14.872808 
   231      -1182       60.897465            14.933704 
   232      -1181       60.899982            14.994603 
   233      -1180       60.902498            15.055504 
   234      -1179       60.905015            15.116408 
   235      -1178       60.907531            15.177314 
   236      -1177       60.910048            15.238223 
   237      -1176       60.912565            15.299134 
   238      -1175       60.915081            15.360048 
   239      -1174       60.917598            15.420964 
   240      -1173       60.920114            15.481883 
   241      -1172       60.922631            15.542804 
   242      -1171       60.925147            15.603728 
   243      -1170       60.927664            15.664655 
   244      -1169       60.930180            15.725583 
   245      -1168       60.932696            15.786515 
   246      -1167       60.935213            15.847449 
   247      -1166       60.937729            15.908385 
   248      -1165       60.940246            15.969324 
   249      -1164       60.942762            16.030266 
   250      -1163       60.945278            16.091210 
   251      -1162       60.947795            16.152156 
   252      -1161       60.950311            16.213105 
   253      -1160       60.952827            16.274057 
   254      -1159       60.955343            16.335011 
   255      -1158       60.957860            16.395968 
   256      -1157       60.960376            16.456927 
   257      -1156       60.962892            16.517888 
   258      -1155       60.965408            16.578853 
   259      -1154       60.967924            16.639819 
   260      -1153       60.970441            16.700788 
   261      -1152       60.972957            16.761760 
   262      -1151       60.975473            16.822734 
   263      -1150       60.977989            16.883711 
   264      -1149       60.980505            16.944690 
   265      -1148       60.983021            17.005672 
   266      -1147       60.985537            17.066656 
   267      -1146       60.988053            17.127643 
   268      -1145       60.990569            17.188632 
   269      -1144       60.993085            17.249624 
   270      -1143       60.995601            17.310619 
   271      -1142       60.998117            17.371616 
   272      -1141       61.000633            17.432615 
   273      -1140       61.003149            17.493617 
   274      -1139       61.005665            17.554621 
   275      -1138       61.008180            17.615628 
   276      -1137       61.010696            17.676638 
   277      -1136       61.013212            17.737650 
   278      -1135       61.015728            17.798664 
   279      -1134       61.018244            17.859681 
   280      -1133       61.020759            17.920700 
   281      -1132       61.023275            17.981722 
   282      -1131       61.025791            18.042747 
   283      -1130       61.028307            18.103774 
   284      -1129       61.030822            18.164804 
   285      -1128       61.033338            18.225836 
   286      -1127       61.035854            18.286870 
   287      -1126       61.038369            18.347907 
   288      -1125       61.040885            18.408947 
   289      -1124       61.043401            18.469989 
   290      -1123       61.045916            18.531034 
   291      -1122       61.048432            18.592081 
   292      -1121       61.050947            18.653131 
   293      -1120       61.053463            18.714183 
   294      -1119       61.055978            18.775238 
   295      -1118       61.058494            18.836295 
   296      -1117       61.061009            18.897355 
   297      -1116       61.063525            18.958417 
   298      -1115       61.066040            19.019482 
   299      -1114       61.068556            19.080549 
   300      -1113       61.071071            19.141619 
   301      -1112       61.073586            19.202691 
   302      -1111       61.076102            19.263766 
   303      -1110       61.078617            19.324843 
   304      -1109       61.081132            19.385923 
   305      -1108       61.083648            19.447006 
   306      -1107       61.086163            19.508090 
   307      -1106       61.088678            19.569178 
   308      -1105       61.091194            19.630268 
   309      -1104       61.093709            19.691360 
   310      -1103       61.096224            19.752455 
   311      -1102       61.098739            19.813553 
   312      -1101       61.101254            19.874653 
   313      -1100       61.103770            19.935755 
   314      -1099       61.106285            19.996860 
   315      -1098       61.108800            20.057968 
   316      -1097       61.111315            20.119078 
   317      -1096       61.113830            20.180190 
   318      -1095       61.116345            20.241306 
   319      -1094       61.118860            20.302423 
   320      -1093       61.121375            20.363543 
   321      -1092       61.123890            20.424666 
   322      -1091       61.126405            20.485791 
   323      -1090       61.128920            20.546919 
   324      -1089       61.131435            20.608049 
   325      -1088       61.133950            20.669182 
   326      -1087       61.136465            20.730317 
   327      -1086       61.138980            20.791455 
   328      -1085       61.141495            20.852595 
   329      -1084       61.144010            20.913737 
   330      -1083       61.146525            20.974883 
   331      -1082       61.149039            21.036031 
   332      -1081       61.151554            21.097181 
   333      -1080       61.154069            21.158334 
   334      -1079       61.156584            21.219489 
   335      -1078       61.159099            21.280647 
   336      -1077       61.161613            21.341807 
   337      -1076       61.164128            21.402970 
   338      -1075       61.166643            21.464135 
   339      -1074       61.169157            21.525303 
   340      -1073       61.171672            21.586474 
   341      -1072       61.174187            21.647647 
   342      -1071       61.176701            21.708822 
   343      -1070       61.179216            21.770000 
   344      -1069       61.181731            21.831181 
   345      -1068       61.184245            21.892364 
   346      -1067       61.186760            21.953549 
   347      -1066       61.189274            22.014737 
   348      -1065       61.191789            22.075928 
   349      -1064       61.194303            22.137121 
   350      -1063       61.196818            22.198316 
   351      -1062       61.199332            22.259514 
   352      -1061       61.201847            22.320715 
   353      -1060       61.204361            22.381918 
   354      -1059       61.206875            22.443124 
   355      -1058       61.209390            22.504332 
   356      -1057       61.211904            22.565542 
   357      -1056       61.214419            22.626756 
   358      -1055       61.216933            22.687971 
   359      -1054       61.219447            22.749189 
   360      -1053       61.221962            22.810410 
   361      -1052       61.224476            22.871633 
   362      -1051       61.226990            22.932859 
   363      -1050       61.229504            22.994087 
   364      -1049       61.232019            23.055318 
   365      -1048       61.234533            23.116551 
   366      -1047       61.237047            23.177787 
   367      -1046       61.239561            23.239025 
   368      -1045       61.242075            23.300266 
   369      -1044       61.244589            23.361510 
   370      -1043       61.247104            23.422755 
   371      -1042       61.249618            23.484004 
   372      -1041       61.252132            23.545255 
   373      -1040       61.254646            23.606508 
   374      -1039       61.257160            23.667764 
   375      -1038       61.259674            23.729022 
   376      -1037       61.262188            23.790283 
   377      -1036       61.264702            23.851547 
   378      -1035       61.267216            23.912813 
   379      -1034       61.269730            23.974081 
   380      -1033       61.272244            24.035352 
   381      -1032       61.274758            24.096626 
   382      -1031       61.277271            24.157902 
   383      -1030       61.279785            24.219180 
   384      -1029       61.282299            24.280461 
   385      -1028       61.284813            24.341745 
   386      -1027       61.287327            24.403031 
   387      -1026       61.289841            24.464319 
   388      -1025       61.292354            24.525611 
   389      -1024       61.294868            24.586904 
   390      -1023       61.297382            24.648200 
   391      -1022       61.299896            24.709499 
   392      -1021       61.302409            24.770800 
   393      -1020       61.304923            24.832104 
   394      -1019       61.307437            24.893410 
   395      -1018       61.309950            24.954719 
   396      -1017       61.312464            25.016030 
   397      -1016       61.314978            25.077344 
   398      -1015       61.317491            25.138660 
   399      -1014       61.320005            25.199979 
   400      -1013       61.322518            25.261300 
   401      -1012       61.325032            25.322624 
   402      -1011       61.327545            25.383950 
   403      -1010       61.330059            25.445279 
   404      -1009       61.332572            25.506610 
   405      -1008       61.335086            25.567944 
   406      -1007       61.337599            25.629280 
   407      -1006       61.340113            25.690619 
   408      -1005       61.342626            25.751960 
   409      -1004       61.345140            25.813304 
   410      -1003       61.347653            25.874651 
   411      -1002       61.350166            25.936000 
   412      -1001       61.352680            25.997351 
   413      -1000       61.355193            26.058705 
   414       -999       61.357706            26.120061 
   415       -998       61.360220            26.181420 
   416       -997       61.362733            26.242782 
   417       -996       61.365246            26.304146 
   418       -995       61.367759            26.365512 
   419       -994       61.370273            26.426881 
   420       -993       61.372786            26.488253 
   421       -992       61.375299            26.549627 
   422       -991       61.377812            26.611003 
   423       -990       61.380325            26.672383 
   424       -989       61.382838            26.733764 
   425       -988       61.385351            26.795148 
   426       -987       61.387865            26.856535 
   427       -986       61.390378            26.917924 
   428       -985       61.392891            26.979316 
   429       -984       61.395404            27.040710 
   430       -983       61.397917            27.102106 
   431       -982       61.400430            27.163506 
   432       -981       61.402943            27.224907 
   433       -980       61.405456            27.286311 
   434       -979       61.407969            27.347718 
   435       -978       61.410481            27.409127 
   436       -977       61.412994            27.470539 
   437       -976       61.415507            27.531953 
   438       -975       61.418020            27.593370 
   439       -974       61.420533            27.654789 
   440       -973       61.423046            27.716211 
   441       -972       61.425559            27.777635 
   442       -971       61.428071            27.839062 
   443       -970       61.430584            27.900492 
   444       -969       61.433097            27.961923 
   445       -968       61.435610            28.023358 
   446       -967       61.438122            28.084795 
   447       -966       61.440635            28.146234 
   448       -965       61.443148            28.207676 
   449       -964       61.445660            28.269120 
   450       -963       61.448173            28.330567 
   451       -962       61.450686            28.392017 
   452       -961       61.453198            28.453469 
   453       -960       61.455711            28.514923 
   454       -959       61.458223            28.576380 
   455       -958       61.460736            28.637840 
   456       -957       61.463248            28.699302 
   457       -956       61.465761            28.760766 
   458       -955       61.468273            28.822233 
   459       -954       61.470786            28.883703 
   460       -953       61.473298            28.945175 
   461       -952       61.475811            29.006649 
   462       -951       61.478323            29.068126 
   463       -950       61.480836            29.129606 
   464       -949       61.483348            29.191088 
   465       -948       61.485860            29.252573 
   466       -947       61.488373            29.314060 
   467       -946       61.490885            29.375549 
   468       -945       61.493397            29.437041 
   469       -944       61.495910            29.498536 
   470       -943       61.498422            29.560033 
   471       -942       61.500934            29.621533 
   472       -941       61.503446            29.683035 
   473       -940       61.505959            29.744540 
   474       -939       61.508471            29.806047 
   475       -938       61.510983            29.867557 
   476       -937       61.513495            29.929069 
   477       -936       61.516007            29.990584 
   478       -935       61.518519            30.052101 
   479       -934       61.521032            30.113621 
   480       -933       61.523544            30.175143 
   481       -932       61.526056            30.236668 
   482       -931       61.528568            30.298195 
   483       -930       61.531080            30.359725 
   484       -929       61.533592            30.421257 
   485       -928       61.536104            30.482792 
   486       -927       61.538616            30.544330 
   487       -926       61.541128            30.605869 
   488       -925       61.543640            30.667412 
   489       -924       61.546152            30.728957 
   490       -923       61.548664            30.790504 
   491       -922       61.551175            30.852054 
   492       -921       61.553687            30.913606 
   493       -920       61.556199            30.975161 
   494       -919       61.558711            31.036719 
   495       -918       61.561223            31.098279 
   496       -917       61.563735            31.159841 
   497       -916       61.566246            31.221406 
   498       -915       61.568758            31.282974 
   499       -914       61.571270            31.344544 
   500       -913       61.573782            31.406116 
   501       -912       61.576293            31.467691 
   502       -911       61.578805            31.529269 
   503       -910       61.581317            31.590849 
   504       -909       61.583828            31.652432 
   505       -908       61.586340            31.714017 
   506       -907       61.588851            31.775604 
   507       -906       61.591363            31.837194 
   508       -905       61.593875            31.898787 
   509       -904       61.596386            31.960382 
   510       -903       61.598898            32.021980 
   511       -902       61.601409            32.083580 
   512       -901       61.603921            32.145183 
   513       -900       61.606432            32.206788 
   514       -899       61.608944            32.268395 
   515       -898       61.611455            32.330006 
   516       -897       61.613967            32.391618 
   517       -896       61.616478            32.453234 
   518       -895       61.618989            32.514851 
   519       -894       61.621501            32.576472 
   520       -893       61.624012            32.638094 
   521       -892       61.626523            32.699720 
   522       -891       61.629035            32.761347 
   523       -890       61.631546            32.822978 
   524       -889       61.634057            32.884610 
   525       -888       61.636569            32.946246 
   526       -887       61.639080            33.007884 
   527       -886       61.641591            33.069524 
   528       -885       61.644102            33.131167 
   529       -884       61.646613            33.192812 
   530       -883       61.649125            33.254460 
   531       -882       61.651636            33.316110 
   532       -881       61.654147            33.377763 
   533       -880       61.656658            33.439419 
   534       -879       61.659169            33.501077 
   535       -878       61.661680            33.562737 
   536       -877       61.664191            33.624400 
   537       -876       61.666702            33.686065 
   538       -875       61.669213            33.747733 
   539       -874       61.671724            33.809404 
   540       -873       61.674235            33.871077 
   541       -872       61.676746            33.932752 
   542       -871       61.679257            33.994430 
   543       -870       61.681768            34.056111 
   544       -869       61.684279            34.117794 
   545       -868       61.686790            34.179479 
   546       -867       61.689301            34.241167 
   547       -866       61.691812            34.302858 
   548       -865       61.694322            34.364551 
   549       -864       61.696833            34.426247 
   550       -863       61.699344            34.487945 
   551       -862       61.701855            34.549645 
   552       -861       61.704366            34.611348 
   553       -860       61.706876            34.673054 
   554       -859       61.709387            34.734762 
   555       -858       61.711898            34.796473 
   556       -857       61.714408            34.858186 
   557       -856       61.716919            34.919902 
   558       -855       61.719430            34.981620 
   559       -854       61.721940            35.043340 
   560       -853       61.724451            35.105064 
   561       -852       61.726962            35.166789 
   562       -851       61.729472            35.228518 
   563       -850       61.731983            35.290248 
   564       -849       61.734493            35.351982 
   565       -848       61.737004            35.413717 
   566       -847       61.739514            35.475456 
   567       -846       61.742025            35.537196 
   568       -845       61.744535            35.598940 
   569       -844       61.747046            35.660685 
   570       -843       61.749556            35.722434 
   571       -842       61.752067            35.784184 
   572       -841       61.754577            35.845938 
   573       -840       61.757087            35.907694 
   574       -839       61.759598            35.969452 
   575       -838       61.762108            36.031213 
   576       -837       61.764618            36.092976 
   577       -836       61.767129            36.154742 
   578       -835       61.769639            36.216510 
   579       -834       61.772149            36.278281 
   580       -833       61.774659            36.340055 
   581       -832       61.777170            36.401831 
   582       -831       61.779680            36.463609 
   583       -830       61.782190            36.525390 
   584       -829       61.784700            36.587173 
   585       -828       61.787210            36.648959 
   586       -827       61.789720            36.710748 
   587       -826       61.792231            36.772539 
   588       -825       61.794741            36.834332 
   589       -824       61.797251            36.896128 
   590       -823       61.799761            36.957927 
   591       -822       61.802271            37.019728 
   592       -821       61.804781            37.081531 
   593       -820       61.807291            37.143337 
   594       -819       61.809801            37.205146 
   595       -818       61.812311            37.266957 
   596       -817       61.814821            37.328771 
   597       -816       61.817331            37.390587 
   598       -815       61.819841            37.452405 
   599       -814       61.822351            37.514226 
   600       -813       61.824860            37.576050 
   601       -812       61.827370            37.637876 
   602       -811       61.829880            37.699705 
   603       -810       61.832390            37.761536 
   604       -809       61.834900            37.823369 
   605       -808       61.837410            37.885206 
   606       -807       61.839919            37.947044 
   607       -806       61.842429            38.008885 
   608       -805       61.844939            38.070729 
   609       -804       61.847449            38.132575 
   610       -803       61.849958            38.194424 
   611       -802       61.852468            38.256275 
   612       -801       61.854978            38.318129 
   613       -800       61.857487            38.379985 
   614       -799       61.859997            38.441844 
   615       -798       61.862506            38.503705 
   616       -797       61.865016            38.565569 
   617       -796       61.867526            38.627435 
   618       -795       61.870035            38.689304 
   619       -794       61.872545            38.751175 
   620       -793       61.875054            38.813049 
   621       -792       61.877564            38.874925 
   622       -791       61.880073            38.936804 
   623       -790       61.882583            38.998686 
   624       -789       61.885092            39.060569 
   625       -788       61.887601            39.122456 
   626       -787       61.890111            39.184345 
   627       -786       61.892620            39.246236 
   628       -785       61.895130            39.308130 
   629       -784       61.897639            39.370026 
   630       -783       61.900148            39.431925 
   631       -782       61.902657            39.493827 
   632       -781       61.905167            39.555730 
   633       -780       61.907676            39.617637 
   634       -779       61.910185            39.679546 
   635       -778       61.912695            39.741457 
   636       -777       61.915204            39.803371 
   637       -776       61.917713            39.865288 
   638       -775       61.920222            39.927207 
   639       -774       61.922731            39.989128 
   640       -773       61.925240            40.051052 
   641       -772       61.927750            40.112979 
   642       -771       61.930259            40.174908 
   643       -770       61.932768            40.236839 
   644       -769       61.935277            40.298773 
   645       -768       61.937786            40.360710 
   646       -767       61.940295            40.422649 
   647       -766       61.942804            40.484590 
   648       -765       61.945313            40.546534 
   649       -764       61.947822            40.608481 
   650       -763       61.950331            40.670430 
   651       -762       61.952840            40.732382 
   652       -761       61.955349            40.794336 
   653       -760       61.957858            40.856292 
   654       -759       61.960366            40.918251 
   655       -758       61.962875            40.980213 
   656       -757       61.965384            41.042177 
   657       -756       61.967893            41.104144 
   658       -755       61.970402            41.166113 
   659       -754       61.972911            41.228085 
   660       -753       61.975419            41.290059 
   661       -752       61.977928            41.352035 
   662       -751       61.980437            41.414015 
   663       -750       61.982946            41.475996 
   664       -749       61.985454            41.537980 
   665       -748       61.987963            41.599967 
   666       -747       61.990472            41.661956 
   667       -746       61.992980            41.723948 
   668       -745       61.995489            41.785942 
   669       -744       61.997997            41.847939 
   670       -743       62.000506            41.909938 
   671       -742       62.003015            41.971940 
   672       -741       62.005523            42.033944 
   673       -740       62.008032            42.095951 
   674       -739       62.010540            42.157960 
   675       -738       62.013049            42.219972 
   676       -737       62.015557            42.281986 
   677       -736       62.018066            42.344003 
   678       -735       62.020574            42.406023 
   679       -734       62.023083            42.468044 
   680       -733       62.025591            42.530069 
   681       -732       62.028099            42.592096 
   682       -731       62.030608            42.654125 
   683       -730       62.033116            42.716157 
   684       -729       62.035624            42.778191 
   685       -728       62.038133            42.840228 
   686       -727       62.040641            42.902267 
   687       -726       62.043149            42.964309 
   688       -725       62.045657            43.026354 
   689       -724       62.048166            43.088401 
   690       -723       62.050674            43.150450 
   691       -722       62.053182            43.212502 
   692       -721       62.055690            43.274556 
   693       -720       62.058198            43.336613 
   694       -719       62.060707            43.398673 
   695       -718       62.063215            43.460735 
   696       -717       62.065723            43.522799 
   697       -716       62.068231            43.584866 
   698       -715       62.070739            43.646936 
   699       -714       62.073247            43.709008 
   700       -713       62.075755            43.771082 
   701       -712       62.078263            43.833159 
   702       -711       62.080771            43.895239 
   703       -710       62.083279            43.957321 
   704       -709       62.085787            44.019405 
   705       -708       62.088295            44.081492 
   706       -707       62.090803            44.143582 
   707       -706       62.093311            44.205674 
   708       -705       62.095819            44.267769 
   709       -704       62.098327            44.329866 
   710       -703       62.100834            44.391965 
   711       -702       62.103342            44.454067 
   712       -701       62.105850            44.516172 
   713       -700       62.108358            44.578279 
   714       -699       62.110866            44.640389 
   715       -698       62.113373            44.702501 
   716       -697       62.115881            44.764615 
   717       -696       62.118389            44.826732 
