The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   126      -1287       60.089960             8.475944 
   127      -1286       60.092479             8.536035 
   128      -1285       60.094998             8.596128 
   129      -1284       60.097517             8.656225 
   130      -1283       60.100036             8.716324 
   131      -1282       60.102555             8.776425 
   132      -1281       60.105074             8.836529 
   133      -1280       60.107593             8.896635 
   134      -1279       60.110112             8.956744 
   135      -1278       60.112631             9.016855 
   136      -1277       60.115150             9.076969 
   137      -1276       60.117669             9.137085 
   138      -1275       60.120188             9.197204 
   139      -1274       60.122707             9.257326 
   140      -1273       60.125226             9.317450 
   141      -1272       60.127745             9.377576 
   142      -1271       60.130264             9.437705 
   143      -1270       60.132783             9.497837 
   144      -1269       60.135301             9.557971 
   145      -1268       60.137820             9.618107 
   146      -1267       60.140339             9.678247 
   147      -1266       60.142858             9.738388 
   148      -1265       60.145376             9.798532 
   149      -1264       60.147895             9.858679 
   150      -1263       60.150414             9.918828 
   151      -1262       60.152933             9.978980 
   152      -1261       60.155451            10.039134 
   153      -1260       60.157970            10.099291 
   154      -1259       60.160488            10.159450 
   155      -1258       60.163007            10.219612 
   156      -1257       60.165526            10.279776 
   157      -1256       60.168044            10.339943 
   158      -1255       60.170563            10.400112 
   159      -1254       60.173081            10.460284 
   160      -1253       60.175600            10.520458 
   161      -1252       60.178118            10.580635 
   162      -1251       60.180637            10.640814 
   163      -1250       60.183155            10.700996 
   164      -1249       60.185674            10.761181 
   165      -1248       60.188192            10.821368 
   166      -1247       60.190711            10.881557 
   167      -1246       60.193229            10.941749 
   168      -1245       60.195747            11.001944 
   169      -1244       60.198266            11.062141 
   170      -1243       60.200784            11.122340 
   171      -1242       60.203302            11.182542 
   172      -1241       60.205821            11.242747 
   173      -1240       60.208339            11.302954 
   174      -1239       60.210857            11.363163 
   175      -1238       60.213375            11.423375 
   176      -1237       60.215894            11.483590 
   177      -1236       60.218412            11.543807 
   178      -1235       60.220930            11.604027 
   179      -1234       60.223448            11.664249 
   180      -1233       60.225966            11.724474 
   181      -1232       60.228484            11.784701 
   182      -1231       60.231003            11.844931 
   183      -1230       60.233521            11.905163 
   184      -1229       60.236039            11.965398 
   185      -1228       60.238557            12.025635 
   186      -1227       60.241075            12.085875 
   187      -1226       60.243593            12.146117 
   188      -1225       60.246111            12.206362 
   189      -1224       60.248629            12.266609 
   190      -1223       60.251147            12.326859 
   191      -1222       60.253665            12.387112 
   192      -1221       60.256183            12.447367 
   193      -1220       60.258701            12.507624 
   194      -1219       60.261218            12.567884 
   195      -1218       60.263736            12.628147 
   196      -1217       60.266254            12.688412 
   197      -1216       60.268772            12.748679 
   198      -1215       60.271290            12.808949 
   199      -1214       60.273808            12.869222 
   200      -1213       60.276325            12.929497 
   201      -1212       60.278843            12.989774 
   202      -1211       60.281361            13.050054 
   203      -1210       60.283879            13.110337 
   204      -1209       60.286396            13.170622 
   205      -1208       60.288914            13.230910 
   206      -1207       60.291432            13.291200 
   207      -1206       60.293949            13.351493 
   208      -1205       60.296467            13.411788 
   209      -1204       60.298985            13.472086 
   210      -1203       60.301502            13.532386 
   211      -1202       60.304020            13.592689 
   212      -1201       60.306537            13.652994 
   213      -1200       60.309055            13.713302 
   214      -1199       60.311572            13.773612 
   215      -1198       60.314090            13.833925 
   216      -1197       60.316607            13.894240 
   217      -1196       60.319125            13.954558 
   218      -1195       60.321642            14.014878 
   219      -1194       60.324160            14.075201 
   220      -1193       60.326677            14.135527 
   221      -1192       60.329195            14.195855 
   222      -1191       60.331712            14.256185 
   223      -1190       60.334229            14.316518 
   224      -1189       60.336747            14.376854 
   225      -1188       60.339264            14.437192 
   226      -1187       60.341781            14.497532 
   227      -1186       60.344299            14.557875 
   228      -1185       60.346816            14.618221 
   229      -1184       60.349333            14.678569 
   230      -1183       60.351850            14.738919 
   231      -1182       60.354367            14.799273 
   232      -1181       60.356885            14.859628 
   233      -1180       60.359402            14.919986 
   234      -1179       60.361919            14.980347 
   235      -1178       60.364436            15.040710 
   236      -1177       60.366953            15.101076 
   237      -1176       60.369470            15.161444 
   238      -1175       60.371987            15.221815 
   239      -1174       60.374504            15.282188 
   240      -1173       60.377022            15.342564 
   241      -1172       60.379539            15.402942 
   242      -1171       60.382056            15.463323 
   243      -1170       60.384573            15.523706 
   244      -1169       60.387089            15.584092 
   245      -1168       60.389606            15.644480 
   246      -1167       60.392123            15.704871 
   247      -1166       60.394640            15.765265 
   248      -1165       60.397157            15.825660 
   249      -1164       60.399674            15.886059 
   250      -1163       60.402191            15.946460 
   251      -1162       60.404708            16.006863 
   252      -1161       60.407225            16.067269 
   253      -1160       60.409741            16.127678 
   254      -1159       60.412258            16.188089 
   255      -1158       60.414775            16.248502 
   256      -1157       60.417292            16.308918 
   257      -1156       60.419808            16.369337 
   258      -1155       60.422325            16.429758 
   259      -1154       60.424842            16.490181 
   260      -1153       60.427358            16.550608 
   261      -1152       60.429875            16.611036 
   262      -1151       60.432392            16.671467 
   263      -1150       60.434908            16.731901 
   264      -1149       60.437425            16.792337 
   265      -1148       60.439942            16.852776 
   266      -1147       60.442458            16.913217 
   267      -1146       60.444975            16.973661 
   268      -1145       60.447491            17.034107 
   269      -1144       60.450008            17.094556 
   270      -1143       60.452524            17.155007 
   271      -1142       60.455041            17.215461 
   272      -1141       60.457557            17.275917 
   273      -1140       60.460074            17.336376 
   274      -1139       60.462590            17.396837 
   275      -1138       60.465106            17.457301 
   276      -1137       60.467623            17.517767 
   277      -1136       60.470139            17.578236 
   278      -1135       60.472655            17.638708 
   279      -1134       60.475172            17.699182 
   280      -1133       60.477688            17.759658 
   281      -1132       60.480204            17.820137 
   282      -1131       60.482721            17.880618 
   283      -1130       60.485237            17.941102 
   284      -1129       60.487753            18.001589 
   285      -1128       60.490269            18.062078 
   286      -1127       60.492786            18.122569 
   287      -1126       60.495302            18.183064 
   288      -1125       60.497818            18.243560 
   289      -1124       60.500334            18.304059 
   290      -1123       60.502850            18.364561 
   291      -1122       60.505366            18.425065 
   292      -1121       60.507882            18.485571 
   293      -1120       60.510398            18.546081 
   294      -1119       60.512914            18.606592 
   295      -1118       60.515430            18.667106 
   296      -1117       60.517946            18.727623 
   297      -1116       60.520462            18.788142 
   298      -1115       60.522978            18.848664 
   299      -1114       60.525494            18.909188 
   300      -1113       60.528010            18.969715 
   301      -1112       60.530526            19.030244 
   302      -1111       60.533042            19.090776 
   303      -1110       60.535558            19.151310 
   304      -1109       60.538074            19.211847 
   305      -1108       60.540590            19.272387 
   306      -1107       60.543106            19.332928 
   307      -1106       60.545621            19.393473 
   308      -1105       60.548137            19.454020 
   309      -1104       60.550653            19.514569 
   310      -1103       60.553169            19.575121 
   311      -1102       60.555684            19.635675 
   312      -1101       60.558200            19.696232 
   313      -1100       60.560716            19.756792 
   314      -1099       60.563232            19.817354 
   315      -1098       60.565747            19.877918 
   316      -1097       60.568263            19.938485 
   317      -1096       60.570778            19.999055 
   318      -1095       60.573294            20.059627 
   319      -1094       60.575810            20.120201 
   320      -1093       60.578325            20.180778 
   321      -1092       60.580841            20.241358 
   322      -1091       60.583356            20.301940 
   323      -1090       60.585872            20.362525 
   324      -1089       60.588387            20.423112 
   325      -1088       60.590903            20.483701 
   326      -1087       60.593418            20.544294 
   327      -1086       60.595934            20.604888 
   328      -1085       60.598449            20.665486 
   329      -1084       60.600965            20.726085 
   330      -1083       60.603480            20.786687 
   331      -1082       60.605995            20.847292 
   332      -1081       60.608511            20.907899 
   333      -1080       60.611026            20.968509 
   334      -1079       60.613541            21.029121 
   335      -1078       60.616057            21.089736 
   336      -1077       60.618572            21.150354 
   337      -1076       60.621087            21.210973 
   338      -1075       60.623602            21.271596 
   339      -1074       60.626118            21.332221 
   340      -1073       60.628633            21.392848 
   341      -1072       60.631148            21.453478 
   342      -1071       60.633663            21.514110 
   343      -1070       60.636178            21.574745 
   344      -1069       60.638693            21.635383 
   345      -1068       60.641208            21.696023 
   346      -1067       60.643724            21.756665 
   347      -1066       60.646239            21.817310 
   348      -1065       60.648754            21.877958 
   349      -1064       60.651269            21.938608 
   350      -1063       60.653784            21.999260 
   351      -1062       60.656299            22.059915 
   352      -1061       60.658814            22.120573 
   353      -1060       60.661329            22.181233 
   354      -1059       60.663844            22.241895 
   355      -1058       60.666359            22.302560 
   356      -1057       60.668873            22.363228 
   357      -1056       60.671388            22.423898 
   358      -1055       60.673903            22.484571 
   359      -1054       60.676418            22.545246 
   360      -1053       60.678933            22.605924 
   361      -1052       60.681448            22.666604 
   362      -1051       60.683962            22.727287 
   363      -1050       60.686477            22.787972 
   364      -1049       60.688992            22.848660 
   365      -1048       60.691507            22.909350 
   366      -1047       60.694021            22.970043 
   367      -1046       60.696536            23.030738 
   368      -1045       60.699051            23.091436 
   369      -1044       60.701566            23.152136 
   370      -1043       60.704080            23.212839 
   371      -1042       60.706595            23.273544 
   372      -1041       60.709109            23.334252 
   373      -1040       60.711624            23.394962 
   374      -1039       60.714139            23.455675 
   375      -1038       60.716653            23.516391 
   376      -1037       60.719168            23.577108 
   377      -1036       60.721682            23.637829 
   378      -1035       60.724197            23.698552 
   379      -1034       60.726711            23.759277 
   380      -1033       60.729226            23.820005 
   381      -1032       60.731740            23.880736 
   382      -1031       60.734255            23.941469 
   383      -1030       60.736769            24.002204 
   384      -1029       60.739283            24.062942 
   385      -1028       60.741798            24.123683 
   386      -1027       60.744312            24.184426 
   387      -1026       60.746826            24.245171 
   388      -1025       60.749341            24.305920 
   389      -1024       60.751855            24.366670 
   390      -1023       60.754369            24.427423 
   391      -1022       60.756884            24.488179 
   392      -1021       60.759398            24.548937 
   393      -1020       60.761912            24.609698 
   394      -1019       60.764426            24.670461 
   395      -1018       60.766940            24.731227 
   396      -1017       60.769455            24.791995 
   397      -1016       60.771969            24.852765 
   398      -1015       60.774483            24.913539 
   399      -1014       60.776997            24.974314 
   400      -1013       60.779511            25.035093 
   401      -1012       60.782025            25.095873 
   402      -1011       60.784539            25.156657 
   403      -1010       60.787053            25.217442 
   404      -1009       60.789567            25.278231 
   405      -1008       60.792081            25.339022 
   406      -1007       60.794595            25.399815 
   407      -1006       60.797109            25.460611 
   408      -1005       60.799623            25.521409 
   409      -1004       60.802137            25.582210 
   410      -1003       60.804651            25.643013 
   411      -1002       60.807165            25.703819 
   412      -1001       60.809679            25.764628 
   413      -1000       60.812193            25.825439 
   414       -999       60.814706            25.886252 
   415       -998       60.817220            25.947068 
   416       -997       60.819734            26.007887 
   417       -996       60.822248            26.068708 
   418       -995       60.824762            26.129531 
   419       -994       60.827275            26.190357 
   420       -993       60.829789            26.251186 
   421       -992       60.832303            26.312017 
   422       -991       60.834816            26.372850 
   423       -990       60.837330            26.433686 
   424       -989       60.839844            26.494525 
   425       -988       60.842357            26.555366 
   426       -987       60.844871            26.616210 
   427       -986       60.847385            26.677056 
   428       -985       60.849898            26.737904 
   429       -984       60.852412            26.798756 
   430       -983       60.854925            26.859609 
   431       -982       60.857439            26.920465 
   432       -981       60.859952            26.981324 
   433       -980       60.862466            27.042185 
   434       -979       60.864979            27.103049 
   435       -978       60.867493            27.163915 
   436       -977       60.870006            27.224784 
   437       -976       60.872520            27.285655 
   438       -975       60.875033            27.346529 
   439       -974       60.877546            27.407405 
   440       -973       60.880060            27.468284 
   441       -972       60.882573            27.529165 
   442       -971       60.885086            27.590049 
   443       -970       60.887600            27.650936 
   444       -969       60.890113            27.711825 
   445       -968       60.892626            27.772716 
   446       -967       60.895140            27.833610 
   447       -966       60.897653            27.894506 
   448       -965       60.900166            27.955405 
   449       -964       60.902679            28.016306 
   450       -963       60.905192            28.077210 
   451       -962       60.907705            28.138117 
   452       -961       60.910219            28.199026 
   453       -960       60.912732            28.259937 
   454       -959       60.915245            28.320851 
   455       -958       60.917758            28.381768 
   456       -957       60.920271            28.442687 
   457       -956       60.922784            28.503608 
   458       -955       60.925297            28.564532 
   459       -954       60.927810            28.625459 
   460       -953       60.930323            28.686388 
   461       -952       60.932836            28.747320 
   462       -951       60.935349            28.808254 
   463       -950       60.937862            28.869190 
   464       -949       60.940375            28.930129 
   465       -948       60.942888            28.991071 
   466       -947       60.945401            29.052015 
   467       -946       60.947913            29.112962 
   468       -945       60.950426            29.173911 
   469       -944       60.952939            29.234863 
   470       -943       60.955452            29.295817 
   471       -942       60.957965            29.356774 
   472       -941       60.960477            29.417733 
   473       -940       60.962990            29.478695 
   474       -939       60.965503            29.539659 
   475       -938       60.968016            29.600626 
   476       -937       60.970528            29.661595 
   477       -936       60.973041            29.722567 
   478       -935       60.975554            29.783541 
   479       -934       60.978066            29.844518 
   480       -933       60.980579            29.905497 
   481       -932       60.983092            29.966479 
   482       -931       60.985604            30.027463 
   483       -930       60.988117            30.088450 
   484       -929       60.990629            30.149439 
   485       -928       60.993142            30.210431 
   486       -927       60.995654            30.271426 
   487       -926       60.998167            30.332423 
   488       -925       61.000679            30.393422 
   489       -924       61.003192            30.454424 
   490       -923       61.005704            30.515428 
   491       -922       61.008217            30.576435 
   492       -921       61.010729            30.637445 
   493       -920       61.013241            30.698457 
   494       -919       61.015754            30.759471 
   495       -918       61.018266            30.820488 
   496       -917       61.020778            30.881508 
   497       -916       61.023291            30.942530 
   498       -915       61.025803            31.003554 
   499       -914       61.028315            31.064582 
   500       -913       61.030828            31.125611 
   501       -912       61.033340            31.186643 
   502       -911       61.035852            31.247678 
   503       -910       61.038364            31.308715 
   504       -909       61.040876            31.369755 
   505       -908       61.043389            31.430797 
   506       -907       61.045901            31.491841 
   507       -906       61.048413            31.552888 
   508       -905       61.050925            31.613938 
   509       -904       61.053437            31.674990 
   510       -903       61.055949            31.736045 
   511       -902       61.058461            31.797102 
   512       -901       61.060973            31.858162 
   513       -900       61.063485            31.919224 
   514       -899       61.065997            31.980289 
   515       -898       61.068509            32.041356 
   516       -897       61.071021            32.102426 
   517       -896       61.073533            32.163498 
   518       -895       61.076045            32.224573 
   519       -894       61.078557            32.285650 
   520       -893       61.081069            32.346730 
   521       -892       61.083581            32.407812 
   522       -891       61.086092            32.468897 
   523       -890       61.088604            32.529985 
   524       -889       61.091116            32.591074 
   525       -888       61.093628            32.652167 
   526       -887       61.096140            32.713262 
   527       -886       61.098651            32.774359 
   528       -885       61.101163            32.835459 
   529       -884       61.103675            32.896561 
   530       -883       61.106187            32.957666 
   531       -882       61.108698            33.018774 
   532       -881       61.111210            33.079884 
   533       -880       61.113722            33.140996 
   534       -879       61.116233            33.202111 
   535       -878       61.118745            33.263229 
   536       -877       61.121256            33.324349 
   537       -876       61.123768            33.385471 
   538       -875       61.126280            33.446596 
   539       -874       61.128791            33.507724 
   540       -873       61.131303            33.568854 
   541       -872       61.133814            33.629986 
   542       -871       61.136326            33.691121 
   543       -870       61.138837            33.752259 
   544       -869       61.141348            33.813399 
   545       -868       61.143860            33.874542 
   546       -867       61.146371            33.935687 
   547       -866       61.148883            33.996834 
   548       -865       61.151394            34.057985 
   549       -864       61.153905            34.119137 
   550       -863       61.156417            34.180292 
   551       -862       61.158928            34.241450 
   552       -861       61.161439            34.302610 
   553       -860       61.163951            34.363773 
   554       -859       61.166462            34.424938 
   555       -858       61.168973            34.486106 
   556       -857       61.171484            34.547276 
   557       -856       61.173996            34.608449 
   558       -855       61.176507            34.669624 
   559       -854       61.179018            34.730802 
   560       -853       61.181529            34.791982 
   561       -852       61.184040            34.853165 
   562       -851       61.186551            34.914350 
   563       -850       61.189062            34.975538 
   564       -849       61.191573            35.036728 
   565       -848       61.194084            35.097921 
   566       -847       61.196596            35.159117 
   567       -846       61.199107            35.220314 
   568       -845       61.201618            35.281515 
   569       -844       61.204129            35.342718 
   570       -843       61.206639            35.403923 
   571       -842       61.209150            35.465131 
   572       -841       61.211661            35.526341 
   573       -840       61.214172            35.587554 
   574       -839       61.216683            35.648770 
   575       -838       61.219194            35.709988 
   576       -837       61.221705            35.771208 
   577       -836       61.224216            35.832431 
   578       -835       61.226727            35.893656 
   579       -834       61.229237            35.954884 
   580       -833       61.231748            36.016115 
   581       -832       61.234259            36.077348 
   582       -831       61.236770            36.138583 
   583       -830       61.239280            36.199821 
   584       -829       61.241791            36.261062 
   585       -828       61.244302            36.322305 
   586       -827       61.246812            36.383551 
   587       -826       61.249323            36.444799 
   588       -825       61.251834            36.506049 
   589       -824       61.254344            36.567302 
   590       -823       61.256855            36.628558 
   591       -822       61.259365            36.689816 
   592       -821       61.261876            36.751077 
   593       -820       61.264387            36.812340 
   594       -819       61.266897            36.873605 
   595       -818       61.269408            36.934874 
   596       -817       61.271918            36.996144 
   597       -816       61.274429            37.057417 
   598       -815       61.276939            37.118693 
   599       -814       61.279449            37.179971 
   600       -813       61.281960            37.241252 
   601       -812       61.284470            37.302535 
   602       -811       61.286981            37.363821 
   603       -810       61.289491            37.425109 
   604       -809       61.292001            37.486400 
   605       -808       61.294512            37.547693 
   606       -807       61.297022            37.608989 
   607       -806       61.299532            37.670287 
   608       -805       61.302042            37.731588 
   609       -804       61.304553            37.792891 
   610       -803       61.307063            37.854197 
   611       -802       61.309573            37.915505 
   612       -801       61.312083            37.976816 
   613       -800       61.314593            38.038130 
   614       -799       61.317104            38.099445 
   615       -798       61.319614            38.160764 
   616       -797       61.322124            38.222085 
   617       -796       61.324634            38.283408 
   618       -795       61.327144            38.344734 
   619       -794       61.329654            38.406062 
   620       -793       61.332164            38.467393 
   621       -792       61.334674            38.528727 
   622       -791       61.337184            38.590063 
   623       -790       61.339694            38.651401 
   624       -789       61.342204            38.712742 
   625       -788       61.344714            38.774085 
   626       -787       61.347224            38.835431 
   627       -786       61.349734            38.896780 
   628       -785       61.352244            38.958131 
   629       -784       61.354754            39.019484 
   630       -783       61.357264            39.080840 
   631       -782       61.359773            39.142199 
   632       -781       61.362283            39.203560 
   633       -780       61.364793            39.264923 
   634       -779       61.367303            39.326290 
   635       -778       61.369813            39.387658 
   636       -777       61.372322            39.449029 
   637       -776       61.374832            39.510403 
   638       -775       61.377342            39.571779 
   639       -774       61.379851            39.633157 
   640       -773       61.382361            39.694539 
   641       -772       61.384871            39.755922 
   642       -771       61.387380            39.817308 
   643       -770       61.389890            39.878697 
   644       -769       61.392400            39.940088 
   645       -768       61.394909            40.001482 
   646       -767       61.397419            40.062878 
   647       -766       61.399928            40.124277 
   648       -765       61.402438            40.185678 
   649       -764       61.404947            40.247081 
   650       -763       61.407457            40.308488 
   651       -762       61.409966            40.369896 
   652       -761       61.412476            40.431308 
   653       -760       61.414985            40.492721 
   654       -759       61.417495            40.554138 
   655       -758       61.420004            40.615556 
   656       -757       61.422513            40.676978 
   657       -756       61.425023            40.738401 
   658       -755       61.427532            40.799828 
   659       -754       61.430041            40.861256 
   660       -753       61.432551            40.922688 
   661       -752       61.435060            40.984121 
   662       -751       61.437569            41.045558 
   663       -750       61.440079            41.106997 
   664       -749       61.442588            41.168438 
   665       -748       61.445097            41.229882 
   666       -747       61.447606            41.291328 
   667       -746       61.450115            41.352777 
   668       -745       61.452625            41.414228 
   669       -744       61.455134            41.475682 
   670       -743       61.457643            41.537139 
   671       -742       61.460152            41.598598 
   672       -741       61.462661            41.660059 
   673       -740       61.465170            41.721523 
   674       -739       61.467679            41.782989 
   675       -738       61.470188            41.844458 
   676       -737       61.472697            41.905930 
   677       -736       61.475206            41.967404 
   678       -735       61.477715            42.028880 
   679       -734       61.480224            42.090359 
   680       -733       61.482733            42.151841 
   681       -732       61.485242            42.213324 
   682       -731       61.487751            42.274811 
   683       -730       61.490260            42.336300 
   684       -729       61.492769            42.397792 
   685       -728       61.495277            42.459286 
   686       -727       61.497786            42.520782 
   687       -726       61.500295            42.582281 
   688       -725       61.502804            42.643783 
   689       -724       61.505313            42.705287 
   690       -723       61.507821            42.766793 
   691       -722       61.510330            42.828302 
   692       -721       61.512839            42.889814 
   693       -720       61.515347            42.951328 
   694       -719       61.517856            43.012845 
   695       -718       61.520365            43.074364 
   696       -717       61.522873            43.135885 
   697       -716       61.525382            43.197409 
   698       -715       61.527891            43.258936 
   699       -714       61.530399            43.320465 
   700       -713       61.532908            43.381997 
   701       -712       61.535416            43.443531 
   702       -711       61.537925            43.505068 
   703       -710       61.540433            43.566607 
   704       -709       61.542942            43.628149 
   705       -708       61.545450            43.689693 
   706       -707       61.547959            43.751240 
   707       -706       61.550467            43.812789 
   708       -705       61.552976            43.874340 
   709       -704       61.555484            43.935895 
   710       -703       61.557993            43.997451 
   711       -702       61.560501            44.059011 
   712       -701       61.563009            44.120572 
   713       -700       61.565518            44.182137 
   714       -699       61.568026            44.243703 
   715       -698       61.570534            44.305273 
   716       -697       61.573042            44.366845 
   717       -696       61.575551            44.428419 
